group,start,end,depth,length,start_fix,end_fix,is_start,is_end,line,gen_id
10,3238910,3249456,0.0,10547,3242002,3252548,14,15,L05-1,1
11,3249457,3867438,1.0,617982,3252549,3870530,15,-1,L05-1,1
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-1,1
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-1,1
1,1,143404,1.0,143404,1,143404,-1,1,L05-1,2
2,143405,144169,0.0,765,143405,144169,1,2,L05-1,2
3,144170,1235412,1.0,1091243,144170,1235412,2,4,L05-1,2
4,1235413,1235791,0.0,379,1235413,1235791,4,5,L05-1,2
5,1235792,1850515,1.0,614724,1235792,1853607,5,9,L05-1,2
6,1850516,1899869,0.0,49354,1853608,1902961,9,10,L05-1,2
7,1899870,2095601,1.0,195732,1902962,2098693,10,14,L05-1,2
8,2095602,2096047,0.0,446,2098694,2099139,14,15,L05-1,2
9,2096048,2274703,1.0,178656,2099140,2277795,15,16,L05-1,2
10,2274704,2276645,0.0,1942,2277796,2279737,16,17,L05-1,2
11,2276646,2557034,1.0,280389,2279738,2560126,17,20,L05-1,2
12,2557035,2558651,0.0,1617,2560127,2561743,20,21,L05-1,2
13,2558652,3009262,1.0,450611,2561744,3012354,21,23,L05-1,2
14,3009263,3009700,0.0,438,3012355,3012792,23,24,L05-1,2
15,3009701,3238909,1.0,229209,3012793,3242001,24,25,L05-1,2
16,3238910,3249456,0.0,10547,3242002,3252548,25,26,L05-1,2
17,3249457,3500894,1.0,251438,3252549,3503986,26,28,L05-1,2
18,3500895,3508841,0.0,7947,3503987,3511933,28,29,L05-1,2
19,3508842,3867438,1.0,358597,3511934,3870530,29,-1,L05-1,2
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-1,2
21,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-1,2
1,1,1235412,1.0,1235412,1,1235412,-1,4,L05-1,3
2,1235413,1235791,0.0,379,1235413,1235791,4,5,L05-1,3
3,1235792,1850515,1.0,614724,1235792,1853607,5,9,L05-1,3
4,1850516,1899869,0.0,49354,1853608,1902961,9,10,L05-1,3
5,1899870,1907612,1.0,7743,1902962,1910704,10,11,L05-1,3
6,1907613,1908708,0.0,1096,1910705,1911800,11,12,L05-1,3
7,1908709,1963523,1.0,54815,1911801,1966615,12,13,L05-1,3
8,1963524,1975172,0.0,11649,1966616,1978264,13,14,L05-1,3
9,1975173,2095601,1.0,120429,1978265,2098693,14,15,L05-1,3
10,2095602,2096047,0.0,446,2098694,2099139,15,16,L05-1,3
11,2096048,2210631,1.0,114584,2099140,2213723,16,17,L05-1,3
12,2210632,2212738,0.0,2107,2213724,2215830,17,18,L05-1,3
13,2212739,2274703,1.0,61965,2215831,2277795,18,19,L05-1,3
14,2274704,2276645,0.0,1942,2277796,2279737,19,20,L05-1,3
15,2276646,2402308,1.0,125663,2279738,2405400,20,21,L05-1,3
16,2402309,2407682,0.0,5374,2405401,2410774,21,22,L05-1,3
17,2407683,2557034,1.0,149352,2410775,2560126,22,24,L05-1,3
18,2557035,2558651,0.0,1617,2560127,2561743,24,25,L05-1,3
19,2558652,3009262,1.0,450611,2561744,3012354,25,27,L05-1,3
20,3009263,3009700,0.0,438,3012355,3012792,27,28,L05-1,3
21,3009701,3238909,1.0,229209,3012793,3242001,28,29,L05-1,3
22,3238910,3261161,0.0,22252,3242002,3264253,29,30,L05-1,3
23,3261162,3500894,1.0,239733,3264254,3503986,30,32,L05-1,3
24,3500895,3508841,0.0,7947,3503987,3511933,32,33,L05-1,3
25,3508842,3867438,1.0,358597,3511934,3870530,33,-1,L05-1,3
26,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-1,3
27,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-1,3
1,1,1850515,1.0,1850515,1,1853607,-1,5,L05-2,1
2,1850516,1899869,0.0,49354,1853608,1902961,5,6,L05-2,1
3,1899870,2095601,1.0,195732,1902962,2098693,6,8,L05-2,1
4,2095602,2095740,0.0,139,2098694,2098832,8,9,L05-2,1
5,2095741,3009262,1.0,913522,2098833,3012354,9,11,L05-2,1
6,3009263,3009700,0.0,438,3012355,3012792,11,12,L05-2,1
7,3009701,3238909,1.0,229209,3012793,3242001,12,13,L05-2,1
8,3238910,3249456,0.0,10547,3242002,3252548,13,14,L05-2,1
9,3249457,3867438,1.0,617982,3252549,3870530,14,-1,L05-2,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-2,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-2,1
1,1,118244,1.0,118244,1,118244,-1,1,L05-2,2
2,118245,120262,0.0,2018,118245,120262,1,2,L05-2,2
3,120263,847284,1.0,727022,120263,847284,2,4,L05-2,2
4,847285,848737,0.0,1453,847285,848737,4,5,L05-2,2
5,848738,1066049,1.0,217312,848738,1066049,5,6,L05-2,2
6,1066050,1066491,0.0,442,1066050,1066491,6,7,L05-2,2
7,1066492,1850515,1.0,784024,1066492,1853607,7,12,L05-2,2
8,1850516,1899869,0.0,49354,1853608,1902961,12,13,L05-2,2
9,1899870,1956612,1.0,56743,1902962,1959704,13,15,L05-2,2
10,1956613,1957172,2.0,560,1959705,1960264,15,16,L05-2,2
11,1957173,1975181,1.0,18009,1960265,1978273,16,17,L05-2,2
12,1975182,1987162,0.0,11981,1978274,1990254,17,18,L05-2,2
13,1987163,2095600,1.0,108438,1990255,2098692,18,19,L05-2,2
14,2095601,2096232,0.0,632,2098693,2099324,19,20,L05-2,2
15,2096233,2174485,1.0,78253,2099325,2177577,20,21,L05-2,2
16,2174486,2175004,0.0,519,2177578,2178096,21,22,L05-2,2
17,2175005,2557034,1.0,382030,2178097,2560126,22,25,L05-2,2
18,2557035,2582659,0.0,25625,2560127,2585751,25,26,L05-2,2
19,2582660,3009262,1.0,426603,2585752,3012354,26,27,L05-2,2
20,3009263,3012383,0.0,3121,3012355,3015475,27,28,L05-2,2
21,3012384,3238909,1.0,226526,3015476,3242001,28,30,L05-2,2
22,3238910,3249456,0.0,10547,3242002,3252548,30,31,L05-2,2
23,3249457,3507859,1.0,258403,3252549,3510951,31,33,L05-2,2
24,3507860,3512821,0.0,4962,3510952,3515913,33,34,L05-2,2
25,3512822,3867438,1.0,354617,3515914,3870530,34,-1,L05-2,2
26,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-2,2
27,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-2,2
1,1,118244,1.0,118244,1,118244,-1,1,L05-2,3
2,118245,120262,0.0,2018,118245,120262,1,2,L05-2,3
3,120263,847284,1.0,727022,120263,847284,2,5,L05-2,3
4,847285,848737,0.0,1453,847285,848737,5,6,L05-2,3
5,848738,1344485,1.0,495748,848738,1347577,6,13,L05-2,3
6,1344486,1357592,0.0,13107,1347578,1360684,13,14,L05-2,3
7,1357593,1850515,1.0,492923,1360685,1853607,14,17,L05-2,3
8,1850516,1899869,0.0,49354,1853608,1902961,17,18,L05-2,3
9,1899870,1945112,1.0,45243,1902962,1948204,18,19,L05-2,3
10,1945113,1945302,0.0,190,1948205,1948394,19,20,L05-2,3
11,1945303,1956612,1.0,11310,1948395,1959704,20,21,L05-2,3
12,1956613,1957172,2.0,560,1959705,1960264,21,22,L05-2,3
13,1957173,1975181,1.0,18009,1960265,1978273,22,23,L05-2,3
14,1975182,1987162,0.0,11981,1978274,1990254,23,24,L05-2,3
15,1987163,2063280,1.0,76118,1990255,2066372,24,25,L05-2,3
16,2063281,2074388,0.0,11108,2066373,2077480,25,26,L05-2,3
17,2074389,2095600,1.0,21212,2077481,2098692,26,27,L05-2,3
18,2095601,2096232,0.0,632,2098693,2099324,27,28,L05-2,3
19,2096233,2173364,1.0,77132,2099325,2176456,28,30,L05-2,3
20,2173365,2175004,0.0,1640,2176457,2178096,30,31,L05-2,3
21,2175005,2272237,1.0,97233,2178097,2275329,31,32,L05-2,3
22,2272238,2272592,0.0,355,2275330,2275684,32,33,L05-2,3
23,2272593,2557034,1.0,284442,2275685,2560126,33,35,L05-2,3
24,2557035,2582659,0.0,25625,2560127,2585751,35,36,L05-2,3
25,2582660,2664987,1.0,82328,2585752,2668079,36,37,L05-2,3
26,2664988,2665190,0.0,203,2668080,2668282,37,38,L05-2,3
27,2665191,3009262,1.0,344072,2668283,3012354,38,39,L05-2,3
28,3009263,3020627,0.0,11365,3012355,3023719,39,40,L05-2,3
29,3020628,3227022,1.0,206395,3023720,3230114,40,42,L05-2,3
30,3227023,3227219,0.0,197,3230115,3230311,42,43,L05-2,3
31,3227220,3238909,1.0,11690,3230312,3242001,43,44,L05-2,3
32,3238910,3249456,0.0,10547,3242002,3252548,44,45,L05-2,3
33,3249457,3507859,1.0,258403,3252549,3510951,45,48,L05-2,3
34,3507860,3512823,0.0,4964,3510952,3515915,48,49,L05-2,3
35,3512824,3867438,1.0,354615,3515916,3870530,49,-1,L05-2,3
36,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-2,3
37,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-2,3
1,1,1850515,1.0,1850515,1,1853607,-1,5,L05-3,1
2,1850516,1899869,0.0,49354,1853608,1902961,5,6,L05-3,1
3,1899870,2095601,1.0,195732,1902962,2098693,6,8,L05-3,1
4,2095602,2095740,0.0,139,2098694,2098832,8,9,L05-3,1
5,2095741,3009262,1.0,913522,2098833,3012354,9,11,L05-3,1
6,3009263,3009700,0.0,438,3012355,3012792,11,12,L05-3,1
7,3009701,3238909,1.0,229209,3012793,3242001,12,13,L05-3,1
8,3238910,3249456,0.0,10547,3242002,3252548,13,14,L05-3,1
9,3249457,3867438,1.0,617982,3252549,3870530,14,-1,L05-3,1
10,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-3,1
11,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-3,1
1,1,1798595,1.0,1798595,1,1801687,-1,8,L05-3,2
2,1798596,1899869,0.0,101274,1801688,1902961,8,9,L05-3,2
3,1899870,1935344,1.0,35475,1902962,1938436,9,10,L05-3,2
4,1935345,1935974,0.0,630,1938437,1939066,10,11,L05-3,2
5,1935975,1975181,1.0,39207,1939067,1978273,11,12,L05-3,2
6,1975182,1996999,0.0,21818,1978274,2000091,12,13,L05-3,2
7,1997000,2091681,1.0,94682,2000092,2094773,13,14,L05-3,2
8,2091682,2096186,0.0,4505,2094774,2099278,14,15,L05-3,2
9,2096187,2557034,1.0,460848,2099279,2560126,15,18,L05-3,2
10,2557035,2578510,0.0,21476,2560127,2581602,18,19,L05-3,2
11,2578511,3009262,1.0,430752,2581603,3012354,19,20,L05-3,2
12,3009263,3009700,0.0,438,3012355,3012792,20,21,L05-3,2
13,3009701,3238909,1.0,229209,3012793,3242001,21,23,L05-3,2
14,3238910,3249456,0.0,10547,3242002,3252548,23,24,L05-3,2
15,3249457,3502756,1.0,253300,3252549,3505848,24,25,L05-3,2
16,3502757,3509593,0.0,6837,3505849,3512685,25,26,L05-3,2
17,3509594,3867438,1.0,357845,3512686,3870530,26,-1,L05-3,2
18,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-3,2
19,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-3,2
1,1,105808,1.0,105808,1,105808,-1,2,L05-3,3
2,105809,106019,0.0,211,105809,106019,2,3,L05-3,3
3,106020,137411,1.0,31392,106020,137411,3,4,L05-3,3
4,137412,154029,0.0,16618,137412,154029,4,5,L05-3,3
5,154030,847280,1.0,693251,154030,847280,5,7,L05-3,3
6,847281,849055,0.0,1775,847281,849055,7,8,L05-3,3
7,849056,1235800,1.0,386745,849056,1235800,8,9,L05-3,3
8,1235801,1237152,0.0,1352,1235801,1237152,9,10,L05-3,3
9,1237153,1798595,1.0,561443,1237153,1801687,10,14,L05-3,3
10,1798596,1899869,0.0,101274,1801688,1902961,14,15,L05-3,3
11,1899870,1900948,1.0,1079,1902962,1904040,15,16,L05-3,3
12,1900949,1911052,0.0,10104,1904041,1914144,16,17,L05-3,3
13,1911053,1935344,1.0,24292,1914145,1938436,17,18,L05-3,3
14,1935345,1996999,0.0,61655,1938437,2000091,18,19,L05-3,3
15,1997000,2091681,1.0,94682,2000092,2094773,19,20,L05-3,3
16,2091682,2096186,0.0,4505,2094774,2099278,20,21,L05-3,3
17,2096187,2272401,1.0,176215,2099279,2275493,21,22,L05-3,3
18,2272402,2274634,0.0,2233,2275494,2277726,22,23,L05-3,3
19,2274635,2557034,1.0,282400,2277727,2560126,23,26,L05-3,3
20,2557035,2578510,0.0,21476,2560127,2581602,26,27,L05-3,3
21,2578511,3009263,1.0,430753,2581603,3012355,27,28,L05-3,3
22,3009264,3033834,0.0,24571,3012356,3036926,28,29,L05-3,3
23,3033835,3053199,1.0,19365,3036927,3056291,29,-1,L05-3,3
24,3053200,3053643,0.0,444,3056292,3056735,-1,-1,L05-3,3
25,3053644,3056434,1.0,2791,3056736,3059526,-1,30,L05-3,3
26,3056435,3064312,0.0,7878,3059527,3067404,30,31,L05-3,3
27,3064313,3238909,1.0,174597,3067405,3242001,31,32,L05-3,3
28,3238910,3249456,0.0,10547,3242002,3252548,32,33,L05-3,3
29,3249457,3502756,1.0,253300,3252549,3505848,33,34,L05-3,3
30,3502757,3509593,0.0,6837,3505849,3512685,34,35,L05-3,3
31,3509594,3867438,1.0,357845,3512686,3870530,35,-1,L05-3,3
32,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-3,3
33,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-3,3
1,1,1235412,1.0,1235412,1,1235412,-1,2,L05-4,1
2,1235413,1235791,0.0,379,1235413,1235791,2,3,L05-4,1
3,1235792,1850515,1.0,614724,1235792,1853607,3,6,L05-4,1
4,1850516,1899869,0.0,49354,1853608,1902961,6,7,L05-4,1
5,1899870,2095601,1.0,195732,1902962,2098693,7,9,L05-4,1
6,2095602,2095740,0.0,139,2098694,2098832,9,10,L05-4,1
7,2095741,3009262,1.0,913522,2098833,3012354,10,12,L05-4,1
8,3009263,3009700,0.0,438,3012355,3012792,12,13,L05-4,1
9,3009701,3238909,1.0,229209,3012793,3242001,13,14,L05-4,1
10,3238910,3249456,0.0,10547,3242002,3252548,14,15,L05-4,1
11,3249457,3867438,1.0,617982,3252549,3870530,15,-1,L05-4,1
12,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-4,1
13,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-4,1
1,1,1235412,1.0,1235412,1,1235412,-1,5,L05-4,2
2,1235413,1236256,0.0,844,1235413,1236256,5,6,L05-4,2
3,1236257,1808129,1.0,571873,1236257,1811221,6,9,L05-4,2
4,1808130,1810301,0.0,2172,1811222,1813393,9,10,L05-4,2
5,1810302,1848795,1.0,38494,1813394,1851887,10,11,L05-4,2
6,1848796,1899869,0.0,51074,1851888,1902961,11,12,L05-4,2
7,1899870,2095601,1.0,195732,1902962,2098693,12,15,L05-4,2
8,2095602,2095740,0.0,139,2098694,2098832,15,16,L05-4,2
9,2095741,2557034,1.0,461294,2098833,2560126,16,19,L05-4,2
10,2557035,2557973,0.0,939,2560127,2561065,19,20,L05-4,2
11,2557974,2929842,1.0,371869,2561066,2932934,20,21,L05-4,2
12,2929843,2930494,0.0,652,2932935,2933586,21,22,L05-4,2
13,2930495,3009263,1.0,78769,2933587,3012355,22,23,L05-4,2
14,3009264,3033599,0.0,24336,3012356,3036691,23,24,L05-4,2
15,3033600,3207731,1.0,174132,3036692,3210823,24,25,L05-4,2
16,3207732,3238909,2.0,31178,3210824,3242001,25,26,L05-4,2
17,3238910,3249456,0.0,10547,3242002,3252548,26,27,L05-4,2
18,3249457,3508293,1.0,258837,3252549,3511385,27,28,L05-4,2
19,3508294,3509781,0.0,1488,3511386,3512873,28,29,L05-4,2
20,3509782,3867438,1.0,357657,3512874,3870530,29,-1,L05-4,2
21,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-4,2
22,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-4,2
1,1,1235412,1.0,1235412,1,1235412,-1,7,L05-4,3
2,1235413,1236256,0.0,844,1235413,1236256,7,8,L05-4,3
3,1236257,1567289,1.0,331033,1236257,1570381,8,12,L05-4,3
4,1567290,1570618,0.0,3329,1570382,1573710,12,13,L05-4,3
5,1570619,1808129,1.0,237511,1573711,1811221,13,14,L05-4,3
6,1808130,1810301,0.0,2172,1811222,1813393,14,15,L05-4,3
7,1810302,1848795,1.0,38494,1813394,1851887,15,16,L05-4,3
8,1848796,1899869,0.0,51074,1851888,1902961,16,17,L05-4,3
9,1899870,1907356,4.0,7487,1902962,1910448,17,18,L05-4,3
10,1907357,1917668,0.0,10312,1910449,1920760,18,19,L05-4,3
11,1917669,1918134,1.0,466,1920761,1921226,19,20,L05-4,3
12,1918135,1975182,2.0,57048,1921227,1978274,20,21,L05-4,3
13,1975183,2076255,1.0,101073,1978275,2079347,21,22,L05-4,3
14,2076256,2077878,0.0,1623,2079348,2080970,22,23,L05-4,3
15,2077879,2095600,1.0,17722,2080971,2098692,23,24,L05-4,3
16,2095601,2096418,0.0,818,2098693,2099510,24,25,L05-4,3
17,2096419,2557037,1.0,460619,2099511,2560129,25,27,L05-4,3
18,2557038,2575552,0.0,18515,2560130,2578644,27,28,L05-4,3
19,2575553,2929842,1.0,354290,2578645,2932934,28,29,L05-4,3
20,2929843,2930494,0.0,652,2932935,2933586,29,30,L05-4,3
21,2930495,3009262,1.0,78768,2933587,3012354,30,31,L05-4,3
22,3009263,3039341,0.0,30079,3012355,3042433,31,32,L05-4,3
23,3039342,3121592,1.0,82251,3042434,3124684,32,33,L05-4,3
24,3121593,3150037,0.0,28445,3124685,3153129,33,34,L05-4,3
25,3150038,3207731,1.0,57694,3153130,3210823,34,35,L05-4,3
26,3207732,3208796,0.0,1065,3210824,3211888,35,36,L05-4,3
27,3208797,3238909,1.0,30113,3211889,3242001,36,37,L05-4,3
28,3238910,3249601,0.0,10692,3242002,3252693,37,38,L05-4,3
29,3249602,3379543,1.0,129942,3252694,3382635,38,39,L05-4,3
30,3379544,3383346,0.0,3803,3382636,3386438,39,40,L05-4,3
31,3383347,3506281,1.0,122935,3386439,3509373,40,41,L05-4,3
32,3506282,3509781,0.0,3500,3509374,3512873,41,42,L05-4,3
33,3509782,3786673,1.0,276892,3512874,3789765,42,43,L05-4,3
34,3786674,3814373,0.0,27700,3789766,3817465,43,44,L05-4,3
35,3814374,3867438,1.0,53065,3817466,3870530,44,-1,L05-4,3
36,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L05-4,3
37,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L05-4,3
1,1,880658,1.0,880658,1,880658,-1,2,L06-1,1
2,880659,884267,0.0,3609,880659,884267,2,3,L06-1,1
3,884268,1434919,1.0,550652,884268,1438011,3,6,L06-1,1
4,1434920,1435339,0.0,420,1438012,1438431,6,7,L06-1,1
5,1435340,3701632,1.0,2266293,1438432,3704724,7,13,L06-1,1
6,3701633,3727196,0.0,25564,3704725,3730288,13,14,L06-1,1
7,3727197,3867438,1.0,140242,3730289,3870530,14,-1,L06-1,1
8,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-1,1
9,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-1,1
1,1,411466,1.0,411466,1,411466,-1,2,L06-1,2
2,411467,411562,0.0,96,411467,411562,2,3,L06-1,2
3,411563,501665,1.0,90103,411563,501665,3,6,L06-1,2
4,501666,502097,0.0,432,501666,502097,6,7,L06-1,2
5,502098,880658,1.0,378561,502098,880658,7,9,L06-1,2
6,880659,884267,0.0,3609,880659,884267,9,10,L06-1,2
7,884268,1434919,1.0,550652,884268,1438011,10,13,L06-1,2
8,1434920,1435339,0.0,420,1438012,1438431,13,14,L06-1,2
9,1435340,3032084,1.0,1596745,1438432,3035176,14,20,L06-1,2
10,3032085,3037715,0.0,5631,3035177,3040807,20,21,L06-1,2
11,3037716,3503409,1.0,465694,3040808,3506501,21,24,L06-1,2
12,3503410,3509276,0.0,5867,3506502,3512368,24,25,L06-1,2
13,3509277,3701632,1.0,192356,3512369,3704724,25,26,L06-1,2
14,3701633,3727196,0.0,25564,3704725,3730288,26,27,L06-1,2
15,3727197,3867438,1.0,140242,3730289,3870530,27,-1,L06-1,2
16,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-1,2
17,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-1,2
1,1,307955,1.0,307955,1,307955,-1,1,L06-1,3
2,307956,310057,0.0,2102,307956,310057,1,2,L06-1,3
3,310058,411466,1.0,101409,310058,411466,2,4,L06-1,3
4,411467,426440,0.0,14974,411467,426440,4,5,L06-1,3
5,426441,501665,1.0,75225,426441,501665,5,7,L06-1,3
6,501666,502097,0.0,432,501666,502097,7,8,L06-1,3
7,502098,772357,1.0,270260,502098,772357,8,9,L06-1,3
8,772358,773138,0.0,781,772358,773138,9,10,L06-1,3
9,773139,848192,1.0,75054,773139,848192,10,11,L06-1,3
10,848193,848982,0.0,790,848193,848982,11,12,L06-1,3
11,848983,880658,1.0,31676,848983,880658,12,13,L06-1,3
12,880659,884267,0.0,3609,880659,884267,13,14,L06-1,3
13,884268,1434919,1.0,550652,884268,1438011,14,18,L06-1,3
14,1434920,1435339,0.0,420,1438012,1438431,18,19,L06-1,3
15,1435340,2435917,1.0,1000578,1438432,2439009,19,25,L06-1,3
16,2435918,2436931,0.0,1014,2439010,2440023,25,26,L06-1,3
17,2436932,3032084,1.0,595153,2440024,3035176,26,29,L06-1,3
18,3032085,3037715,0.0,5631,3035177,3040807,29,30,L06-1,3
19,3037716,3386655,1.0,348940,3040808,3389747,30,33,L06-1,3
20,3386656,3387150,0.0,495,3389748,3390242,33,34,L06-1,3
21,3387151,3503409,1.0,116259,3390243,3506501,34,36,L06-1,3
22,3503410,3509276,0.0,5867,3506502,3512368,36,37,L06-1,3
23,3509277,3701632,1.0,192356,3512369,3704724,37,38,L06-1,3
24,3701633,3727196,0.0,25564,3704725,3730288,38,39,L06-1,3
25,3727197,3867438,1.0,140242,3730289,3870530,39,-1,L06-1,3
26,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-1,3
27,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-1,3
1,1,880658,1.0,880658,1,880658,-1,2,L06-2,1
2,880659,884267,0.0,3609,880659,884267,2,3,L06-2,1
3,884268,1434919,1.0,550652,884268,1438011,3,6,L06-2,1
4,1434920,1435339,0.0,420,1438012,1438431,6,7,L06-2,1
5,1435340,3701632,1.0,2266293,1438432,3704724,7,13,L06-2,1
6,3701633,3727196,0.0,25564,3704725,3730288,13,14,L06-2,1
7,3727197,3867438,1.0,140242,3730289,3870530,14,-1,L06-2,1
8,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-2,1
9,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-2,1
1,1,76764,1.0,76764,1,76764,-1,1,L06-2,2
2,76765,90733,0.0,13969,76765,90733,1,2,L06-2,2
3,90734,880658,1.0,789925,90734,880658,2,4,L06-2,2
4,880659,884267,0.0,3609,880659,884267,4,5,L06-2,2
5,884268,1434919,1.0,550652,884268,1438011,5,10,L06-2,2
6,1434920,1435339,0.0,420,1438012,1438431,10,11,L06-2,2
7,1435340,1651101,1.0,215762,1438432,1654193,11,13,L06-2,2
8,1651102,1651716,0.0,615,1654194,1654808,13,14,L06-2,2
9,1651717,1874978,1.0,223262,1654809,1878070,14,15,L06-2,2
10,1874979,1875254,0.0,276,1878071,1878346,15,16,L06-2,2
11,1875255,2298530,1.0,423276,1878347,2301622,16,18,L06-2,2
12,2298531,2301036,0.0,2506,2301623,2304128,18,19,L06-2,2
13,2301037,3230440,1.0,929404,2304129,3233532,19,24,L06-2,2
14,3230441,3239259,0.0,8819,3233533,3242351,24,25,L06-2,2
15,3239260,3503409,1.0,264150,3242352,3506501,25,28,L06-2,2
16,3503410,3503786,0.0,377,3506502,3506878,28,29,L06-2,2
17,3503787,3701632,1.0,197846,3506879,3704724,29,32,L06-2,2
18,3701633,3727196,0.0,25564,3704725,3730288,32,33,L06-2,2
19,3727197,3867438,1.0,140242,3730289,3870530,33,-1,L06-2,2
20,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-2,2
21,3867521,3950266,1.0,82746,3870613,3953358,-1,36,L06-2,2
22,3950267,3950804,0.0,538,3953359,3953896,36,37,L06-2,2
23,3950805,3977333,1.0,26529,3953897,3980425,37,-1,L06-2,2
1,1,76764,1.0,76764,1,76764,-1,1,L06-2,3
2,76765,90733,0.0,13969,76765,90733,1,2,L06-2,3
3,90734,874300,1.0,783567,90734,874300,2,5,L06-2,3
4,874301,884267,0.0,9967,874301,884267,5,6,L06-2,3
5,884268,1216671,1.0,332404,884268,1216671,6,7,L06-2,3
6,1216672,1237164,0.0,20493,1216672,1237164,7,8,L06-2,3
7,1237165,1272609,1.0,35445,1237165,1272609,8,9,L06-2,3
8,1272610,1287302,2.0,14693,1275702,1290394,9,11,L06-2,3
9,1287303,1434919,1.0,147617,1290395,1438011,11,13,L06-2,3
10,1434920,1435339,0.0,420,1438012,1438431,13,14,L06-2,3
11,1435340,1651101,1.0,215762,1438432,1654193,14,16,L06-2,3
12,1651102,1651716,0.0,615,1654194,1654808,16,17,L06-2,3
13,1651717,1874978,1.0,223262,1654809,1878070,17,18,L06-2,3
14,1874979,1875254,0.0,276,1878071,1878346,18,19,L06-2,3
15,1875255,2077119,1.0,201865,1878347,2080211,19,20,L06-2,3
16,2077120,2079527,0.0,2408,2080212,2082619,20,21,L06-2,3
17,2079528,2298530,1.0,219003,2082620,2301622,21,22,L06-2,3
18,2298531,2301036,0.0,2506,2301623,2304128,22,23,L06-2,3
19,2301037,3124338,1.0,823302,2304129,3127430,23,28,L06-2,3
20,3124339,3128481,0.0,4143,3127431,3131573,28,29,L06-2,3
21,3128482,3230440,1.0,101959,3131574,3233532,29,30,L06-2,3
22,3230441,3239259,0.0,8819,3233533,3242351,30,31,L06-2,3
23,3239260,3503409,1.0,264150,3242352,3506501,31,34,L06-2,3
24,3503410,3503786,0.0,377,3506502,3506878,34,35,L06-2,3
25,3503787,3701632,1.0,197846,3506879,3704724,35,38,L06-2,3
26,3701633,3727196,0.0,25564,3704725,3730288,38,39,L06-2,3
27,3727197,3867438,1.0,140242,3730289,3870530,39,-1,L06-2,3
28,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-2,3
29,3867521,3942492,1.0,74972,3870613,3945584,-1,41,L06-2,3
30,3942493,3950803,0.0,8311,3945585,3953895,41,42,L06-2,3
31,3950804,3977333,1.0,26530,3953896,3980425,42,-1,L06-2,3
1,1,880658,1.0,880658,1,880658,-1,2,L06-3,1
2,880659,884267,0.0,3609,880659,884267,2,3,L06-3,1
3,884268,1434919,1.0,550652,884268,1438011,3,6,L06-3,1
4,1434920,1435339,0.0,420,1438012,1438431,6,7,L06-3,1
5,1435340,3701632,1.0,2266293,1438432,3704724,7,13,L06-3,1
6,3701633,3727196,0.0,25564,3704725,3730288,13,14,L06-3,1
7,3727197,3867438,1.0,140242,3730289,3870530,14,-1,L06-3,1
8,3867439,3867520,0.0,82,3870531,3870612,-1,-1,L06-3,1
9,3867521,3977333,1.0,109813,3870613,3980425,-1,-1,L06-3,1
1,1,879013,1.0,879013,1,879013,-1,3,L06-3,2
2,879014,884267,0.0,5254,879014,884267,3,4,L06-3,2
3,884268,1434919,1.0,550652,884268,1438011,4,7,L06-3,2
4,1434920,1435339,0.0,420,1438012,1438431,7,8,L06-3,2
5,1435340,1573657,1.0,138318,1438432,1576749,8,9,L06-3,2
6,1573658,1585106,0.0,11449,1576750,1588198,9,10,L06-3,2
7,1585107,2148570,1.0,563464,1588199,2151662,10,13,L06-3,2
