first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
1160001,1165000,1,L06-4,2,0,0,0,606,606
1170001,1175000,1,L06-4,2,0,0,0,1019,1019
1175001,1180000,1,L06-4,2,0,0,0,519,519
1180001,1185000,1,L06-4,2,0,0,0,84,84
1190001,1195000,1,L06-4,2,0,0,0,1664,1664
1195001,1200000,1,L06-4,2,0,0,0,530,530
1260001,1265000,0,L06-4,2,1,0,0,0,1330
1265001,1270000,0,L06-4,2,1,0,0,0,1763
1385001,1390000,1,L06-4,2,0,0,0,218,218
1395001,1400000,1,L06-4,2,0,0,0,3736,3736
1400001,1405000,3,L06-4,2,0,0,0,2159,2159
1410001,1415000,0,L06-4,2,1,0,0,0,2151
1415001,1420000,0,L06-4,2,1,0,0,0,941
1425001,1430000,1,L06-4,2,0,0,0,1673,1673
1430001,1435000,2,L06-4,2,0,0,0,2666,2666
1435001,1440000,2,L06-4,2,0,0,0,811,811
1440001,1445000,3,L06-4,2,0,0,0,4960,4960
1445001,1450000,1,L06-4,2,0,0,0,1499,1499
1450001,1455000,1,L06-4,2,0,0,0,1400,1400
1480001,1485000,1,L06-4,2,0,0,0,518,518
1495001,1500000,1,L06-4,2,0,0,0,87,87
1570001,1575000,1,L06-4,2,0,0,0,1225,1225
1575001,1580000,3,L06-4,2,0,0,0,3816,3816
1580001,1585000,2,L06-4,2,0,0,0,926,926
1585001,1590000,4,L06-4,2,0,0,0,1504,1504
1590001,1595000,2,L06-4,2,0,0,0,1111,1111
1605001,1610000,1,L06-4,2,0,0,0,229,229
1610001,1615000,3,L06-4,2,0,0,0,2908,2908
1625001,1630000,1,L06-4,2,0,0,0,1106,1106
1630001,1635000,0,L06-4,2,1,0,0,0,2680
1635001,1640000,0,L06-4,2,1,0,0,0,413
1665001,1670000,1,L06-4,2,0,0,0,569,569
1670001,1675000,4,L06-4,2,0,0,0,2434,2434
1675001,1680000,5,L06-4,2,0,0,0,3507,3507
1680001,1685000,1,L06-4,2,0,0,0,520,520
1740001,1745000,1,L06-4,2,0,0,0,2597,2597
1745001,1750000,1,L06-4,2,0,0,0,590,590
1760001,1765000,1,L06-4,2,0,0,0,788,788
1900001,1905000,0,L06-4,2,1,0,0,0,4200
1905001,1910000,0,L06-4,2,1,0,0,0,1994
2005001,2010000,1,L06-4,2,0,0,0,209,209
2010001,2015000,1,L06-4,2,0,0,0,1065,1065
2035001,2040000,1,L06-4,2,0,0,0,641,641
2085001,2090000,1,L06-4,2,0,0,0,601,601
2090001,2095000,5,L06-4,2,0,0,0,4183,4183
2095001,2100000,1,L06-4,2,0,0,0,1412,1412
2115001,2120000,1,L06-4,2,0,0,0,827,827
2135001,2140000,0,L06-4,2,0,1,1,0,0
2145001,2150000,0,L06-4,2,0,1,1,0,0
2155001,2160000,1,L06-4,2,0,0,0,995,995
2180001,2185000,1,L06-4,2,0,0,0,695,695
2240001,2245000,1,L06-4,2,0,0,0,1772,1772
2250001,2255000,1,L06-4,2,0,0,0,1733,1733
2265001,2270000,3,L06-4,2,0,0,0,707,707
2285001,2290000,0,L06-4,2,1,0,0,0,1599
2290001,2295000,1,L06-4,2,1,0,0,852,2346
2295001,2300000,1,L06-4,2,0,0,0,908,908
2335001,2340000,1,L06-4,2,0,0,0,668,668
2380001,2385000,1,L06-4,2,0,0,0,1050,1050
2385001,2390000,1,L06-4,2,0,0,0,983,983
2430001,2435000,0,L06-4,2,1,0,0,0,2891
2435001,2440000,0,L06-4,2,1,0,0,0,201
2480001,2485000,0,L06-4,2,1,0,0,0,3092
2525001,2530000,1,L06-4,2,0,0,0,1295,1295
2530001,2535000,1,L06-4,2,0,0,0,1332,1332
2535001,2540000,2,L06-4,2,0,0,0,2989,2989
2540001,2545000,1,L06-4,2,0,0,0,426,426
2620001,2625000,2,L06-4,2,0,0,0,1347,1347
2625001,2630000,1,L06-4,2,0,0,0,835,835
2630001,2635000,1,L06-4,2,0,0,0,1220,1220
2690001,2695000,1,L06-4,2,0,0,0,1415,1415
2700001,2705000,2,L06-4,2,0,0,0,2815,2815
2705001,2710000,1,L06-4,2,0,0,0,186,186
2755001,2760000,1,L06-4,2,0,0,0,1127,1127
2765001,2770000,1,L06-4,2,0,0,0,878,878
2785001,2790000,1,L06-4,2,0,0,0,746,746
2800001,2805000,1,L06-4,2,0,0,0,1472,1472
2805001,2810000,2,L06-4,2,0,0,0,2392,2392
2830001,2835000,1,L06-4,2,0,0,0,803,803
2865001,2870000,2,L06-4,2,0,0,0,744,744
2870001,2875000,2,L06-4,2,0,0,0,1515,1515
2885001,2890000,1,L06-4,2,0,0,0,118,118
2890001,2895000,1,L06-4,2,0,0,0,1237,1237
2900001,2905000,1,L06-4,2,0,0,0,737,737
2910001,2915000,4,L06-4,2,0,0,0,2723,2723
2915001,2920000,2,L06-4,2,0,0,0,1470,1470
2950001,2955000,3,L06-4,2,0,0,0,2906,2906
3000001,3005000,3,L06-4,2,0,0,0,1500,1500
3035001,3040000,1,L06-4,2,0,0,0,1298,1298
3040001,3045000,2,L06-4,2,0,0,0,1637,1637
3095001,3100000,1,L06-4,2,0,0,0,875,875
3155001,3160000,0,L06-4,2,1,0,0,0,843
3160001,3165000,0,L06-4,2,1,0,0,0,2250
3165001,3170000,1,L06-4,2,0,0,0,1098,1098
3200001,3205000,2,L06-4,2,0,0,0,2242,2242
3215001,3220000,1,L06-4,2,0,0,0,1154,1154
3220001,3225000,1,L06-4,2,0,0,0,416,416
3240001,3245000,0,L06-4,2,1,0,0,0,3092
3270001,3275000,2,L06-4,2,0,0,0,2995,2995
3280001,3285000,1,L06-4,2,0,0,0,1892,1892
3285001,3290000,0,L06-4,2,1,0,0,0,1535
3290001,3295000,1,L06-4,2,1,0,0,129,1687
3295001,3300000,1,L06-4,2,0,0,0,524,524
3305001,3310000,2,L06-4,2,0,0,0,1606,1606
3310001,3315000,1,L06-4,2,0,0,0,1013,1013
3315001,3320000,2,L06-4,2,0,0,0,3586,3586
3360001,3365000,0,L06-4,2,0,1,1,0,0
3370001,3375000,1,L06-4,2,0,0,0,376,376
3380001,3385000,0,L06-4,2,1,0,0,0,2895
3385001,3390000,0,L06-4,2,1,0,0,0,196
3395001,3400000,0,L06-4,2,1,0,0,0,1315
3400001,3405000,0,L06-4,2,1,0,0,0,1778
3420001,3425000,1,L06-4,2,0,0,0,1321,1321
3425001,3430000,2,L06-4,2,0,0,0,2838,2838
3430001,3435000,2,L06-4,2,0,0,0,1423,1423
3435001,3440000,1,L06-4,2,0,0,0,1934,1934
3440001,3445000,4,L06-4,2,0,0,0,2694,2694
3445001,3450000,2,L06-4,2,0,0,0,1276,1276
3450001,3455000,4,L06-4,2,0,0,0,2385,2385
3455001,3460000,1,L06-4,2,0,0,0,4,4
3480001,3485000,2,L06-4,2,0,0,0,820,820
3485001,3490000,1,L06-4,2,0,0,0,1067,1067
3500001,3505000,0,L06-4,2,1,0,0,0,2858
3505001,3510000,3,L06-4,2,1,0,0,2634,2868
3510001,3515000,2,L06-4,2,0,0,0,1602,1602
3515001,3520000,1,L06-4,2,0,0,0,217,217
3520001,3525000,0,L06-4,2,1,0,0,0,3093
3535001,3540000,3,L06-4,2,0,0,0,1132,1132
3540001,3545000,1,L06-4,2,0,0,0,896,896
3545001,3550000,7,L06-4,2,0,0,0,4228,4228
3550001,3555000,14,L06-4,2,0,0,0,4701,4701
3555001,3560000,8,L06-4,2,0,0,0,3893,3893
3560001,3565000,3,L06-4,2,0,0,0,3027,3027
3600001,3605000,1,L06-4,2,0,0,0,1004,1004
3615001,3620000,1,L06-4,2,0,0,0,2135,2135
3660001,3665000,1,L06-4,2,0,0,0,1103,1103
3685001,3690000,4,L06-4,2,0,0,0,3922,3922
3690001,3695000,1,L06-4,2,0,0,0,144,144
3710001,3715000,0,L06-4,2,1,0,0,0,675
3715001,3720000,0,L06-4,2,1,0,0,0,2418
3720001,3725000,0,L06-4,2,1,0,0,0,3093
3760001,3765000,0,L06-4,2,1,0,0,0,2282
3765001,3770000,0,L06-4,2,1,0,0,0,811
3775001,3780000,1,L06-4,2,0,1,0,1043,1043
3780001,3785000,2,L06-4,2,0,0,0,1937,1937
3830001,3835000,1,L06-4,2,0,0,0,1019,1019
3855001,3860000,3,L06-4,2,0,0,0,1942,1942
3860001,3865000,2,L06-4,2,1,0,0,842,3934
3865001,3870000,2,L06-4,2,0,0,0,863,863
3870001,3875000,2,L06-4,2,0,0,0,1830,1830
3875001,3880000,1,L06-4,2,0,0,0,901,901
3925001,3930000,1,L06-4,2,0,0,0,905,905
20001,25000,1,L07-1,1,0,0,0,75,75
30001,35000,0,L07-1,1,1,0,0,0,1502
35001,40000,0,L07-1,1,1,0,0,0,1590
40001,45000,1,L07-1,1,0,0,0,1227,1227
45001,50000,1,L07-1,1,0,0,0,32,32
55001,60000,2,L07-1,1,0,0,0,152,152
60001,65000,1,L07-1,1,0,0,0,76,76
65001,70000,2,L07-1,1,0,0,0,1678,1678
110001,115000,1,L07-1,1,0,0,0,545,545
120001,125000,1,L07-1,1,0,0,0,685,685
125001,130000,2,L07-1,1,0,0,0,2697,2697
160001,165000,0,L07-1,1,0,1,1,0,0
195001,200000,1,L07-1,1,0,0,0,279,279
200001,205000,2,L07-1,1,0,0,0,2877,2877
240001,245000,1,L07-1,1,0,0,0,857,857
245001,250000,1,L07-1,1,0,0,0,610,610
250001,255000,6,L07-1,1,0,0,0,2788,2788
255001,260000,5,L07-1,1,0,0,0,2903,2903
260001,265000,2,L07-1,1,0,0,0,4923,4923
265001,270000,1,L07-1,1,0,0,0,1906,1906
330001,335000,3,L07-1,1,0,0,0,3855,3855
335001,340000,1,L07-1,1,0,0,0,48,48
340001,345000,1,L07-1,1,0,0,0,1414,1414
350001,355000,1,L07-1,1,0,0,0,536,536
445001,450000,2,L07-1,1,0,0,0,1939,1939
450001,455000,1,L07-1,1,0,0,0,566,566
465001,470000,3,L07-1,1,0,0,0,2565,2565
470001,475000,1,L07-1,1,0,0,0,461,461
500001,505000,1,L07-1,1,0,0,0,227,227
525001,530000,1,L07-1,1,0,0,0,530,530
555001,560000,1,L07-1,1,0,0,0,1823,1823
560001,565000,3,L07-1,1,0,0,0,2619,2619
565001,570000,1,L07-1,1,0,0,0,595,595
580001,585000,2,L07-1,1,0,0,0,1276,1276
640001,645000,3,L07-1,1,0,0,0,4250,4250
645001,650000,2,L07-1,1,0,0,0,1770,1770
665001,670000,1,L07-1,1,0,0,0,479,479
670001,675000,1,L07-1,1,0,0,0,1140,1140
675001,680000,1,L07-1,1,0,0,0,1214,1214
710001,715000,4,L07-1,1,0,0,0,4854,4854
715001,720000,6,L07-1,1,0,0,0,4943,4943
720001,725000,4,L07-1,1,0,0,0,4024,4024
725001,730000,4,L07-1,1,0,0,0,4607,4607
730001,735000,2,L07-1,1,0,0,0,700,700
760001,765000,1,L07-1,1,0,0,0,662,662
775001,780000,1,L07-1,1,0,0,0,479,479
785001,790000,2,L07-1,1,0,0,0,1487,1487
790001,795000,1,L07-1,1,0,0,0,136,136
795001,800000,1,L07-1,1,0,0,0,824,824
800001,805000,3,L07-1,1,0,0,0,2370,2370
805001,810000,6,L07-1,1,0,0,0,4369,4369
810001,815000,3,L07-1,1,0,0,0,4358,4358
815001,820000,5,L07-1,1,0,0,0,4261,4261
820001,825000,2,L07-1,1,0,0,0,2749,2749
825001,830000,1,L07-1,1,0,0,0,1298,1298
830001,835000,1,L07-1,1,0,0,0,1717,1717
850001,855000,0,L07-1,1,1,0,0,0,3093
930001,935000,1,L07-1,1,0,0,0,974,974
960001,965000,2,L07-1,1,0,0,0,2818,2818
965001,970000,4,L07-1,1,0,0,0,2640,2640
970001,975000,3,L07-1,1,0,0,0,3090,3090
1010001,1015000,1,L07-1,1,0,0,0,113,113
1025001,1030000,1,L07-1,1,0,0,0,1929,1929
1030001,1035000,2,L07-1,1,0,0,0,1606,1606
1070001,1075000,0,L07-1,1,1,0,0,0,3092
1080001,1085000,2,L07-1,1,0,0,0,1583,1583
1085001,1090000,2,L07-1,1,0,0,0,1390,1390
1090001,1095000,1,L07-1,1,0,0,0,76,76
1165001,1170000,2,L07-1,1,0,0,0,2216,2216
1170001,1175000,5,L07-1,1,0,0,0,3272,3272
1175001,1180000,1,L07-1,1,0,0,0,2360,2360
1190001,1195000,1,L07-1,1,0,0,0,1538,1538
1195001,1200000,1,L07-1,1,0,0,0,84,84
1205001,1210000,1,L07-1,1,0,0,0,1664,1664
1210001,1215000,1,L07-1,1,0,0,0,530,530
1280001,1285000,0,L07-1,1,1,0,0,0,3094
1300001,1305000,0,L07-1,1,1,1,0,0,1513
1305001,1310000,0,L07-1,1,1,0,0,0,1579
1425001,1430000,1,L07-1,1,0,0,0,218,218
1430001,1435000,1,L07-1,1,0,0,0,2662,2662
1435001,1440000,3,L07-1,1,0,0,0,3233,3233
1460001,1465000,1,L07-1,1,0,0,0,1673,1673
1465001,1470000,3,L07-1,1,0,0,0,2766,2766
1470001,1475000,3,L07-1,1,0,0,0,2271,2271
1475001,1480000,2,L07-1,1,0,0,0,4900,4900
1485001,1490000,1,L07-1,1,0,1,1,1400,1400
1515001,1520000,1,L07-1,1,0,0,0,518,518
1530001,1535000,1,L07-1,1,0,0,0,87,87
1605001,1610000,2,L07-1,1,0,0,0,2619,2619
1610001,1615000,2,L07-1,1,0,0,0,2421,2421
1615001,1620000,3,L07-1,1,0,0,0,1899,1899
1620001,1625000,2,L07-1,1,0,0,0,1642,1642
1640001,1645000,2,L07-1,1,0,0,0,1841,1841
1645001,1650000,2,L07-1,1,0,0,0,1296,1296
1660001,1665000,1,L07-1,1,0,0,0,1105,1105
1695001,1700000,1,L07-1,1,0,0,0,285,285
1700001,1705000,4,L07-1,1,0,0,0,2434,2434
1705001,1710000,5,L07-1,1,0,0,0,3507,3507
1710001,1715000,1,L07-1,1,0,0,0,804,804
1770001,1775000,1,L07-1,1,0,0,0,2597,2597
1775001,1780000,1,L07-1,1,0,0,0,590,590
1790001,1795000,1,L07-1,1,0,0,0,788,788
1855001,1860000,0,L07-1,1,1,0,0,0,3093
2015001,2020000,1,L07-1,1,0,0,0,1274,1274
2040001,2045000,1,L07-1,1,0,0,0,641,641
2095001,2100000,4,L07-1,1,0,0,0,3939,3939
2100001,2105000,2,L07-1,1,0,0,0,2257,2257
2115001,2120000,0,L07-1,1,1,1,0,0,1782
2120001,2125000,0,L07-1,1,1,1,0,0,1312
2125001,2130000,1,L07-1,1,0,0,0,827,827
2145001,2150000,0,L07-1,1,1,1,0,0,3093
2165001,2170000,1,L07-1,1,0,0,0,995,995
2190001,2195000,1,L07-1,1,0,0,0,0,0
2195001,2200000,1,L07-1,1,0,0,0,695,695
2250001,2255000,1,L07-1,1,0,0,0,1771,1771
2260001,2265000,1,L07-1,1,0,0,0,495,495
2265001,2270000,1,L07-1,1,0,0,0,1238,1238
2275001,2280000,3,L07-1,1,0,0,0,212,212
2280001,2285000,1,L07-1,1,0,0,0,495,495
2345001,2350000,0,L07-1,1,1,1,0,0,3093
2395001,2400000,1,L07-1,1,0,0,0,2033,2033
2430001,2435000,0,L07-1,1,1,0,0,0,3091
2445001,2450000,1,L07-1,1,0,0,0,668,668
2485001,2490000,1,L07-1,1,0,0,0,990,990
2490001,2495000,1,L07-1,1,0,0,0,770,770
2535001,2540000,1,L07-1,1,0,0,0,2360,2360
2540001,2545000,1,L07-1,1,0,0,0,267,267
2545001,2550000,2,L07-1,1,0,0,0,3415,3415
2630001,2635000,2,L07-1,1,0,0,0,2182,2182
2640001,2645000,1,L07-1,1,0,0,0,1220,1220
2700001,2705000,1,L07-1,1,0,0,0,1415,1415
2710001,2715000,2,L07-1,1,0,0,0,3000,3000
2765001,2770000,1,L07-1,1,0,0,0,1127,1127
2770001,2775000,1,L07-1,1,0,0,0,31,31
2775001,2780000,1,L07-1,1,0,0,0,847,847
2790001,2795000,1,L07-1,1,0,0,0,746,746
2810001,2815000,1,L07-1,1,0,0,0,1472,1472
2815001,2820000,2,L07-1,1,0,0,0,2392,2392
2835001,2840000,1,L07-1,1,0,0,0,469,469
2840001,2845000,1,L07-1,1,0,0,0,334,334
2875001,2880000,2,L07-1,1,0,0,0,1285,1285
2880001,2885000,1,L07-1,1,0,0,0,974,974
2895001,2900000,1,L07-1,1,0,0,0,1188,1188
2900001,2905000,1,L07-1,1,0,0,0,167,167
2910001,2915000,1,L07-1,1,0,0,0,737,737
2920001,2925000,4,L07-1,1,0,0,0,2723,2723
2925001,2930000,2,L07-1,1,0,0,0,1471,1471
2955001,2960000,2,L07-1,1,0,0,0,139,139
2960001,2965000,2,L07-1,1,0,0,0,2767,2767
2980001,2985000,0,L07-1,1,1,0,0,0,251
2985001,2990000,0,L07-1,1,1,0,0,0,2841
3010001,3015000,2,L07-1,1,0,0,0,610,610
3015001,3020000,2,L07-1,1,1,0,0,889,1548
3020001,3025000,0,L07-1,1,1,0,0,0,2434
3040001,3045000,2,L07-1,1,0,0,0,2935,2935
3095001,3100000,1,L07-1,1,0,0,0,119,119
3100001,3105000,1,L07-1,1,0,0,0,756,756
3165001,3170000,1,L07-1,1,0,0,0,1098,1098
3200001,3205000,2,L07-1,1,0,0,0,2242,2242
3215001,3220000,1,L07-1,1,0,0,0,1154,1154
3220001,3225000,1,L07-1,1,0,0,0,416,416
3265001,3270000,2,L07-1,1,0,0,0,2604,2604
3270001,3275000,1,L07-1,1,0,0,0,391,391
3275001,3280000,1,L07-1,1,0,0,0,1892,1892
3285001,3290000,1,L07-1,1,0,0,0,653,653
3295001,3300000,1,L07-1,1,0,0,0,613,613
3300001,3305000,2,L07-1,1,0,0,0,993,993
3305001,3310000,2,L07-1,1,0,0,0,2410,2410
3310001,3315000,2,L07-1,1,0,0,0,2188,2188
3350001,3355000,0,L07-1,1,0,1,1,0,0
3365001,3370000,1,L07-1,1,0,0,0,375,375
3410001,3415000,2,L07-1,1,0,0,0,4144,4144
3415001,3420000,2,L07-1,1,0,0,0,101,101
3420001,3425000,2,L07-1,1,0,0,0,3271,3271
3425001,3430000,1,L07-1,1,0,0,0,1172,1172
3430001,3435000,4,L07-1,1,0,0,0,2798,2798
3435001,3440000,1,L07-1,1,0,0,0,242,242
3440001,3445000,4,L07-1,1,0,0,0,2147,2147
3465001,3470000,1,L07-1,1,0,0,0,181,181
3470001,3475000,3,L07-1,1,0,0,0,1436,1436
3475001,3480000,1,L07-1,1,0,0,0,270,270
3490001,3495000,3,L07-1,1,0,0,0,2634,2634
3495001,3500000,2,L07-1,1,0,0,0,1819,1819
3520001,3525000,1,L07-1,1,0,0,0,572,572
3525001,3530000,2,L07-1,1,0,0,0,1455,1455
3530001,3535000,6,L07-1,1,0,0,0,2973,2973
3535001,3540000,11,L07-1,1,0,0,0,4871,4871
3540001,3545000,12,L07-1,1,0,0,0,4708,4708
3545001,3550000,3,L07-1,1,0,0,0,2768,2768
3550001,3555000,2,L07-1,1,0,0,0,529,529
3575001,3580000,0,L07-1,1,1,0,0,0,3093
3590001,3595000,1,L07-1,1,0,0,0,1004,1004
3605001,3610000,1,L07-1,1,0,0,0,2134,2134
3650001,3655000,1,L07-1,1,0,0,0,1103,1103
3675001,3680000,4,L07-1,1,0,0,0,4065,4065
3785001,3790000,2,L07-1,1,0,0,0,2962,2962
3790001,3795000,1,L07-1,1,0,0,0,18,18
3795001,3800000,0,L07-1,1,1,0,0,0,2287
3800001,3805000,0,L07-1,1,1,0,0,0,805
3840001,3845000,1,L07-1,1,0,0,0,1019,1019
3865001,3870000,2,L07-1,1,0,0,0,1756,1756
3870001,3875000,3,L07-1,1,0,0,0,1892,1892
3880001,3885000,2,L07-1,1,0,0,0,2731,2731
3935001,3940000,1,L07-1,1,0,0,0,2414,2414
3940001,3945000,5,L07-1,1,0,0,0,3475,3475
3945001,3950000,1,L07-1,1,0,0,0,1173,1173
3970001,3975000,2,L07-1,1,0,0,0,3199,3199
20001,25000,1,L07-1,2,0,0,0,75,75
30001,35000,0,L07-1,2,1,0,0,0,1510
35001,40000,0,L07-1,2,1,0,0,0,1583
40001,45000,1,L07-1,2,0,0,0,1231,1231
45001,50000,1,L07-1,2,0,0,0,28,28
55001,60000,2,L07-1,2,0,0,0,152,152
60001,65000,1,L07-1,2,0,0,0,76,76
65001,70000,2,L07-1,2,0,0,0,1678,1678
110001,115000,1,L07-1,2,0,0,0,545,545
120001,125000,1,L07-1,2,0,0,0,685,685
125001,130000,2,L07-1,2,0,0,0,2697,2697
160001,165000,0,L07-1,2,1,0,0,0,932
165001,170000,0,L07-1,2,1,0,0,0,2160
200001,205000,1,L07-1,2,0,0,0,959,959
205001,210000,1,L07-1,2,0,0,0,2197,2197
245001,250000,1,L07-1,2,0,0,0,857,857
250001,255000,3,L07-1,2,0,0,0,2473,2473
255001,260000,5,L07-1,2,0,0,0,1544,1544
260001,265000,3,L07-1,2,0,0,0,4177,4177
265001,270000,2,L07-1,2,0,0,0,4923,4923
270001,275000,1,L07-1,2,0,0,0,13,13
330001,335000,2,L07-1,2,0,0,0,1387,1387
335001,340000,2,L07-1,2,0,0,0,2516,2516
340001,345000,1,L07-1,2,0,0,0,244,244
345001,350000,1,L07-1,2,0,0,0,1171,1171
350001,355000,1,L07-1,2,0,0,0,433,433
355001,360000,1,L07-1,2,0,0,0,103,103
450001,455000,2,L07-1,2,0,0,0,1939,1939
455001,460000,1,L07-1,2,0,0,0,566,566
465001,470000,1,L07-1,2,0,0,0,283,283
470001,475000,3,L07-1,2,0,0,0,2282,2282
475001,480000,1,L07-1,2,0,0,0,461,461
505001,510000,1,L07-1,2,0,0,0,227,227
525001,530000,1,L07-1,2,0,0,0,530,530
560001,565000,1,L07-1,2,0,0,0,2855,2855
565001,570000,2,L07-1,2,0,0,0,2182,2182
585001,590000,2,L07-1,2,0,0,0,1276,1276
640001,645000,2,L07-1,2,0,0,0,1324,1324
645001,650000,3,L07-1,2,0,0,0,3877,3877
650001,655000,1,L07-1,2,0,0,0,821,821
670001,675000,1,L07-1,2,0,0,0,479,479
675001,680000,1,L07-1,2,0,0,0,2354,2354
710001,715000,2,L07-1,2,0,0,0,1728,1728
715001,720000,5,L07-1,2,0,0,0,4997,4997
720001,725000,4,L07-1,2,0,0,0,4409,4409
725001,730000,5,L07-1,2,0,0,0,4229,4229
730001,735000,3,L07-1,2,0,0,0,3323,3323
735001,740000,1,L07-1,2,0,0,0,442,442
760001,765000,1,L07-1,2,0,0,0,661,661
775001,780000,1,L07-1,2,0,0,0,479,479
785001,790000,1,L07-1,2,0,0,0,93,93
790001,795000,2,L07-1,2,0,0,0,1531,1531
800001,805000,2,L07-1,2,0,0,0,824,824
805001,810000,6,L07-1,2,0,0,0,3826,3826
810001,815000,5,L07-1,2,0,0,0,4759,4759
815001,820000,5,L07-1,2,0,0,0,4280,4280
820001,825000,3,L07-1,2,0,0,0,4357,4357
825001,830000,2,L07-1,2,0,0,0,2183,2183
830001,835000,1,L07-1,2,0,0,0,1640,1640
835001,840000,1,L07-1,2,0,0,0,78,78
850001,855000,0,L07-1,2,1,0,0,0,1293
855001,860000,0,L07-1,2,1,0,0,0,1801
935001,940000,1,L07-1,2,0,0,0,974,974
960001,965000,1,L07-1,2,0,0,0,511,511
965001,970000,2,L07-1,2,0,0,0,2307,2307
970001,975000,4,L07-1,2,0,0,0,2969,2969
975001,980000,2,L07-1,2,0,0,0,2761,2761
1010001,1015000,1,L07-1,2,0,0,0,113,113
1025001,1030000,1,L07-1,2,0,0,0,1066,1066
1030001,1035000,3,L07-1,2,0,0,0,1612,1612
1035001,1040000,1,L07-1,2,0,0,0,858,858
1070001,1075000,0,L07-1,2,1,0,0,0,394
1075001,1080000,0,L07-1,2,1,0,0,0,2699
1085001,1090000,3,L07-1,2,0,0,0,2578,2578
1090001,1095000,1,L07-1,2,0,0,0,395,395
1095001,1100000,1,L07-1,2,0,0,0,76,76
1170001,1175000,2,L07-1,2,0,0,0,3013,3013
1175001,1180000,4,L07-1,2,0,0,0,4339,4339
1180001,1185000,1,L07-1,2,0,0,0,496,496
1190001,1195000,1,L07-1,2,0,0,0,1130,1130
1195001,1200000,1,L07-1,2,0,0,0,408,408
1200001,1205000,1,L07-1,2,0,0,0,84,84
1210001,1215000,1,L07-1,2,0,0,0,1664,1664
1215001,1220000,1,L07-1,2,0,0,0,530,530
1280001,1285000,0,L07-1,2,1,0,0,0,1438
1285001,1290000,0,L07-1,2,1,0,0,0,1655
1295001,1300000,0,L07-1,2,0,1,0,0,0
1305001,1310000,0,L07-1,2,1,0,0,0,3092
1425001,1430000,1,L07-1,2,0,0,0,218,218
1430001,1435000,1,L07-1,2,0,0,0,72,72
1435001,1440000,2,L07-1,2,0,0,0,4531,4531
1440001,1445000,1,L07-1,2,0,0,0,1292,1292
1460001,1465000,1,L07-1,2,0,0,0,1301,1301
1465001,1470000,2,L07-1,2,0,0,0,2047,2047
1470001,1475000,3,L07-1,2,0,0,0,1802,1802
1475001,1480000,3,L07-1,2,0,0,0,3969,3969
1480001,1485000,1,L07-1,2,0,0,0,2490,2490
1485001,1490000,0,L07-1,2,1,0,0,0,1195
1490001,1495000,1,L07-1,2,1,0,0,1400,3298
1520001,1525000,1,L07-1,2,0,0,0,518,518
1535001,1540000,1,L07-1,2,0,0,0,87,87
1610001,1615000,2,L07-1,2,0,0,0,1916,1916
1615001,1620000,2,L07-1,2,0,0,0,3124,3124
1620001,1625000,2,L07-1,2,0,0,0,1663,1663
1625001,1630000,3,L07-1,2,0,0,0,1676,1676
1630001,1635000,1,L07-1,2,0,0,0,202,202
1645001,1650000,1,L07-1,2,0,0,0,1136,1136
1650001,1655000,3,L07-1,2,0,0,0,2001,2001
1665001,1670000,1,L07-1,2,0,0,0,1106,1106
1705001,1710000,3,L07-1,2,0,0,0,2014,2014
1710001,1715000,5,L07-1,2,0,0,0,4162,4162
1715001,1720000,1,L07-1,2,0,0,0,854,854
1775001,1780000,1,L07-1,2,0,0,0,2597,2597
1780001,1785000,1,L07-1,2,0,0,0,140,140
1785001,1790000,1,L07-1,2,0,0,0,450,450
1795001,1800000,1,L07-1,2,0,0,0,788,788
1860001,1865000,0,L07-1,2,1,0,0,0,3093
2020001,2025000,1,L07-1,2,0,0,0,1274,1274
2045001,2050000,1,L07-1,2,0,0,0,641,641
2100001,2105000,3,L07-1,2,0,0,0,3568,3568
2105001,2110000,3,L07-1,2,0,0,0,2628,2628
2120001,2125000,0,L07-1,2,1,0,0,0,2003
2125001,2130000,1,L07-1,2,1,0,0,827,1918
2150001,2155000,0,L07-1,2,1,0,0,0,3094
2170001,2175000,1,L07-1,2,0,0,0,995,995
2195001,2200000,1,L07-1,2,0,0,0,695,695
2255001,2260000,1,L07-1,2,0,0,0,1772,1772
2265001,2270000,1,L07-1,2,0,0,0,1733,1733
2280001,2285000,3,L07-1,2,0,0,0,707,707
2345001,2350000,0,L07-1,2,1,0,0,0,1253
2350001,2355000,0,L07-1,2,1,0,0,0,1840
2395001,2400000,1,L07-1,2,0,0,0,2033,2033
2430001,2435000,0,L07-1,2,1,0,0,0,1744
2435001,2440000,0,L07-1,2,1,0,0,0,1349
2445001,2450000,1,L07-1,2,0,0,0,325,325
2450001,2455000,1,L07-1,2,0,0,0,343,343
2490001,2495000,1,L07-1,2,0,0,0,1760,1760
2535001,2540000,1,L07-1,2,0,0,0,301,301
2540001,2545000,1,L07-1,2,0,0,0,2326,2326
2545001,2550000,1,L07-1,2,0,0,0,2229,2229
2550001,2555000,2,L07-1,2,0,0,0,1186,1186
2630001,2635000,1,L07-1,2,0,0,0,424,424
2635001,2640000,2,L07-1,2,0,0,0,1758,1758
2640001,2645000,1,L07-1,2,0,0,0,1220,1220
2700001,2705000,1,L07-1,2,0,0,0,801,801
