first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
2890001,2900000,1,L07-2,1,0,0,0,1188,1188
2900001,2910000,1,L07-2,1,0,0,0,167,167
2910001,2920000,1,L07-2,1,0,0,0,737,737
2920001,2930000,6,L07-2,1,0,0,0,4194,4194
2950001,2960000,2,L07-2,1,0,0,0,139,139
2960001,2970000,2,L07-2,1,0,0,0,2767,2767
2980001,2990000,0,L07-2,1,1,0,0,0,3092
3010001,3020000,3,L07-2,1,1,0,0,1499,2158
3020001,3030000,0,L07-2,1,1,0,0,0,2434
3040001,3050000,2,L07-2,1,0,0,0,2935,2935
3090001,3100000,1,L07-2,1,0,0,0,119,119
3100001,3110000,1,L07-2,1,0,0,0,756,756
3160001,3170000,1,L07-2,1,0,0,0,1098,1098
3200001,3210000,2,L07-2,1,0,0,0,2242,2242
3210001,3220000,1,L07-2,1,0,0,0,1154,1154
3220001,3230000,1,L07-2,1,0,0,0,416,416
3260001,3270000,2,L07-2,1,0,0,0,2604,2604
3270001,3280000,2,L07-2,1,0,0,0,2283,2283
3280001,3290000,1,L07-2,1,0,0,0,653,653
3290001,3300000,1,L07-2,1,0,0,0,613,613
3300001,3310000,4,L07-2,1,0,0,0,3403,3403
3310001,3320000,2,L07-2,1,0,0,0,2188,2188
3360001,3370000,1,L07-2,1,0,0,0,375,375
3410001,3420000,3,L07-2,1,0,0,0,4245,4245
3420001,3430000,3,L07-2,1,0,0,0,4443,4443
3430001,3440000,5,L07-2,1,0,0,0,3040,3040
3440001,3450000,4,L07-2,1,0,0,0,2147,2147
3460001,3470000,1,L07-2,1,0,0,0,181,181
3470001,3480000,3,L07-2,1,0,0,0,1706,1706
3490001,3500000,5,L07-2,1,0,0,0,4453,4453
3520001,3530000,3,L07-2,1,0,0,0,2027,2027
3530001,3540000,16,L07-2,1,0,0,0,7844,7844
3540001,3550000,14,L07-2,1,0,0,0,7476,7476
3550001,3560000,2,L07-2,1,0,0,0,529,529
3570001,3580000,0,L07-2,1,1,0,0,0,3093
3590001,3600000,1,L07-2,1,0,0,0,1004,1004
3600001,3610000,1,L07-2,1,0,0,0,2134,2134
3650001,3660000,1,L07-2,1,0,0,0,1103,1103
3670001,3680000,4,L07-2,1,0,0,0,4065,4065
3780001,3790000,2,L07-2,1,0,0,0,2962,2962
3790001,3800000,1,L07-2,1,1,0,0,18,2305
3800001,3810000,0,L07-2,1,1,0,0,0,805
3840001,3850000,1,L07-2,1,0,0,0,1019,1019
3860001,3870000,2,L07-2,1,0,0,0,1756,1756
3870001,3880000,3,L07-2,1,0,0,0,1892,1892
3880001,3890000,2,L07-2,1,0,0,0,2731,2731
3930001,3940000,1,L07-2,1,0,0,0,2414,2414
3940001,3950000,5,L07-2,1,0,0,0,4648,4648
3970001,3980000,2,L07-2,1,0,0,0,3199,3199
20001,30000,1,L07-2,2,0,0,0,75,75
30001,40000,0,L07-2,2,1,0,0,0,3093
40001,50000,1,L07-2,2,0,0,0,1259,1259
50001,60000,2,L07-2,2,0,0,0,152,152
60001,70000,3,L07-2,2,0,0,0,1754,1754
110001,120000,1,L07-2,2,0,0,0,545,545
120001,130000,2,L07-2,2,0,0,0,3382,3382
190001,200000,1,L07-2,2,0,0,0,262,262
200001,210000,2,L07-2,2,0,0,0,2895,2895
240001,250000,2,L07-2,2,0,0,0,1441,1441
250001,260000,10,L07-2,2,0,0,0,5691,5691
260001,270000,2,L07-2,2,0,0,0,6855,6855
330001,340000,3,L07-2,2,0,0,0,3903,3903
340001,350000,1,L07-2,2,0,0,0,1415,1415
350001,360000,1,L07-2,2,0,0,0,536,536
440001,450000,2,L07-2,2,0,0,0,1939,1939
450001,460000,1,L07-2,2,0,0,0,566,566
460001,470000,3,L07-2,2,0,0,0,2565,2565
470001,480000,1,L07-2,2,0,0,0,461,461
500001,510000,1,L07-2,2,0,0,0,227,227
520001,530000,1,L07-2,2,0,0,0,530,530
550001,560000,1,L07-2,2,0,0,0,1775,1775
560001,570000,3,L07-2,2,0,0,0,3262,3262
580001,590000,2,L07-2,2,0,0,0,1276,1276
640001,650000,5,L07-2,2,0,0,0,6021,6021
660001,670000,1,L07-2,2,0,0,0,479,479
670001,680000,1,L07-2,2,0,0,0,2354,2354
710001,720000,9,L07-2,2,0,0,0,9743,9743
720001,730000,7,L07-2,2,0,0,0,8632,8632
730001,740000,2,L07-2,2,0,0,0,754,754
760001,770000,1,L07-2,2,0,0,0,662,662
770001,780000,1,L07-2,2,0,0,0,479,479
780001,790000,2,L07-2,2,0,0,0,1436,1436
790001,800000,2,L07-2,2,0,0,0,1012,1012
800001,810000,9,L07-2,2,0,0,0,6686,6686
810001,820000,7,L07-2,2,0,0,0,8620,8620
820001,830000,3,L07-2,2,0,0,0,4099,4099
830001,840000,1,L07-2,2,0,0,0,1718,1718
850001,860000,0,L07-2,2,1,0,0,0,3094
930001,940000,1,L07-2,2,0,0,0,974,974
960001,970000,6,L07-2,2,0,0,0,5400,5400
970001,980000,3,L07-2,2,0,0,0,3148,3148
1010001,1020000,1,L07-2,2,0,0,0,113,113
1020001,1030000,1,L07-2,2,0,0,0,1931,1931
1030001,1040000,2,L07-2,2,0,0,0,1606,1606
1070001,1080000,0,L07-2,2,1,0,0,0,3093
1080001,1090000,3,L07-2,2,0,0,0,2973,2973
1090001,1100000,1,L07-2,2,0,0,0,76,76
1160001,1170000,2,L07-2,2,0,0,0,3013,3013
1170001,1180000,4,L07-2,2,0,0,0,4835,4835
1180001,1190000,1,L07-2,2,0,0,0,886,886
1190001,1200000,2,L07-2,2,0,0,0,736,736
1200001,1210000,1,L07-2,2,0,0,0,1664,1664
1210001,1220000,1,L07-2,2,0,0,0,530,530
1270001,1280000,0,L07-2,2,1,0,0,0,1194
1280001,1290000,0,L07-2,2,1,0,0,0,1900
1300001,1310000,0,L07-2,2,1,0,0,0,3094
1420001,1430000,1,L07-2,2,0,0,0,218,218
1430001,1440000,3,L07-2,2,0,0,0,5895,5895
1450001,1460000,1,L07-2,2,0,0,0,504,504
1460001,1470000,4,L07-2,2,0,0,0,4647,4647
1470001,1480000,3,L07-2,2,0,0,0,6459,6459
1480001,1490000,1,L07-2,2,1,0,0,1400,4494
1510001,1520000,1,L07-2,2,0,0,0,518,518
1530001,1540000,1,L07-2,2,0,0,0,87,87
1600001,1610000,1,L07-2,2,0,0,0,1333,1333
1610001,1620000,5,L07-2,2,0,0,0,4729,4729
1620001,1630000,4,L07-2,2,0,0,0,2519,2519
1640001,1650000,3,L07-2,2,0,0,0,3137,3137
1660001,1670000,1,L07-2,2,0,0,0,1106,1106
1700001,1710000,7,L07-2,2,0,0,0,5961,5961
1710001,1720000,2,L07-2,2,0,0,0,1069,1069
1770001,1780000,1,L07-2,2,0,0,0,2597,2597
1780001,1790000,1,L07-2,2,0,0,0,590,590
1790001,1800000,1,L07-2,2,0,0,0,788,788
1850001,1860000,0,L07-2,2,1,0,0,0,3094
1860001,1870000,0,L07-2,2,0,1,0,0,0
1920001,1930000,0,L07-2,2,1,0,0,0,3092
2020001,2030000,1,L07-2,2,0,0,0,1274,1274
2040001,2050000,1,L07-2,2,0,0,0,641,641
2090001,2100000,1,L07-2,2,0,0,0,121,121
2100001,2110000,5,L07-2,2,0,0,0,6075,6075
2120001,2130000,1,L07-2,2,1,0,0,827,3921
2150001,2160000,0,L07-2,2,1,0,0,0,3093
2160001,2170000,0,L07-2,2,0,1,1,0,0
2170001,2180000,1,L07-2,2,0,0,0,995,995
2190001,2200000,1,L07-2,2,0,0,0,695,695
2250001,2260000,1,L07-2,2,0,0,0,1772,1772
2260001,2270000,1,L07-2,2,0,0,0,1650,1650
2270001,2280000,1,L07-2,2,0,0,0,83,83
2280001,2290000,3,L07-2,2,0,0,0,707,707
2340001,2350000,0,L07-2,2,1,0,0,0,961
2350001,2360000,0,L07-2,2,1,0,0,0,2133
2390001,2400000,1,L07-2,2,0,0,0,2033,2033
2430001,2440000,0,L07-2,2,1,0,0,0,3093
2440001,2450000,1,L07-2,2,0,0,0,668,668
2480001,2490000,1,L07-2,2,0,0,0,390,390
2490001,2500000,1,L07-2,2,0,0,0,1370,1370
2530001,2540000,1,L07-2,2,0,0,0,1755,1755
2540001,2550000,3,L07-2,2,0,0,0,4287,4287
2630001,2640000,2,L07-2,2,0,0,0,2182,2182
2640001,2650000,1,L07-2,2,0,0,0,1220,1220
2700001,2710000,1,L07-2,2,0,0,0,1415,1415
2710001,2720000,2,L07-2,2,0,0,0,3001,3001
2760001,2770000,1,L07-2,2,0,0,0,1127,1127
2770001,2780000,1,L07-2,2,0,0,0,878,878
2790001,2800000,1,L07-2,2,0,0,0,746,746
2810001,2820000,3,L07-2,2,0,0,0,3865,3865
2840001,2850000,1,L07-2,2,0,0,0,803,803
2870001,2880000,2,L07-2,2,0,0,0,1204,1204
2880001,2890000,2,L07-2,2,0,0,0,1055,1055
2890001,2900000,1,L07-2,2,0,0,0,578,578
2900001,2910000,1,L07-2,2,0,0,0,777,777
2910001,2920000,1,L07-2,2,0,0,0,737,737
2920001,2930000,6,L07-2,2,0,0,0,4194,4194
2960001,2970000,3,L07-2,2,0,0,0,2907,2907
2980001,2990000,0,L07-2,2,1,0,0,0,3094
3010001,3020000,3,L07-2,2,1,0,0,1500,1544
3020001,3030000,0,L07-2,2,1,0,0,0,3050
3040001,3050000,2,L07-2,2,0,0,0,2935,2935
3100001,3110000,1,L07-2,2,0,0,0,875,875
3160001,3170000,1,L07-2,2,0,0,0,1098,1098
3200001,3210000,2,L07-2,2,0,0,0,2242,2242
3210001,3220000,1,L07-2,2,0,0,0,1154,1154
3220001,3230000,1,L07-2,2,0,0,0,416,416
3260001,3270000,2,L07-2,2,0,0,0,1982,1982
3270001,3280000,2,L07-2,2,0,0,0,2469,2469
3280001,3290000,2,L07-2,2,0,0,0,1089,1089
3290001,3300000,1,L07-2,2,0,0,0,0,0
3300001,3310000,4,L07-2,2,0,0,0,3389,3389
3310001,3320000,2,L07-2,2,0,0,0,2815,2815
3360001,3370000,1,L07-2,2,0,0,0,375,375
3410001,3420000,2,L07-2,2,0,0,0,4159,4159
3420001,3430000,4,L07-2,2,0,0,0,4529,4529
3430001,3440000,4,L07-2,2,0,0,0,2798,2798
3440001,3450000,4,L07-2,2,0,0,0,2389,2389
3470001,3480000,3,L07-2,2,0,0,0,1887,1887
3490001,3500000,5,L07-2,2,0,0,0,4453,4453
3520001,3530000,3,L07-2,2,0,0,0,2027,2027
3530001,3540000,14,L07-2,2,0,0,0,7237,7237
3540001,3550000,15,L07-2,2,0,0,0,7480,7480
3550001,3560000,3,L07-2,2,0,0,0,1132,1132
3560001,3570000,0,L07-2,2,0,1,0,0,0
3570001,3580000,0,L07-2,2,1,0,0,0,3093
3590001,3600000,1,L07-2,2,0,0,0,1004,1004
3600001,3610000,1,L07-2,2,0,0,0,2135,2135
3650001,3660000,1,L07-2,2,0,0,0,1103,1103
3670001,3680000,4,L07-2,2,0,0,0,3928,3928
3680001,3690000,1,L07-2,2,0,0,0,137,137
3700001,3710000,0,L07-2,2,0,1,1,0,0
3780001,3790000,2,L07-2,2,0,0,0,2323,2323
3790001,3800000,1,L07-2,2,1,1,0,657,2304
3800001,3810000,0,L07-2,2,1,0,0,0,1446
3840001,3850000,1,L07-2,2,0,0,0,1019,1019
3860001,3870000,2,L07-2,2,0,0,0,1273,1273
3870001,3880000,5,L07-2,2,0,0,0,2374,2374
3880001,3890000,2,L07-2,2,0,0,0,2731,2731
3930001,3940000,1,L07-2,2,0,0,0,2195,2195
3940001,3950000,6,L07-2,2,0,0,0,4867,4867
20001,30000,1,L07-3,1,0,0,0,75,75
30001,40000,0,L07-3,1,1,0,0,0,3092
40001,50000,1,L07-3,1,0,0,0,1259,1259
50001,60000,2,L07-3,1,0,0,0,152,152
60001,70000,3,L07-3,1,0,0,0,1754,1754
110001,120000,1,L07-3,1,0,0,0,545,545
120001,130000,2,L07-3,1,0,0,0,3382,3382
190001,200000,1,L07-3,1,0,0,0,279,279
200001,210000,2,L07-3,1,0,0,0,2877,2877
240001,250000,2,L07-3,1,0,0,0,1467,1467
250001,260000,10,L07-3,1,0,0,0,5691,5691
260001,270000,2,L07-3,1,0,0,0,6829,6829
330001,340000,3,L07-3,1,0,0,0,3903,3903
340001,350000,1,L07-3,1,0,0,0,1414,1414
350001,360000,1,L07-3,1,0,0,0,536,536
440001,450000,2,L07-3,1,0,0,0,1939,1939
450001,460000,1,L07-3,1,0,0,0,566,566
460001,470000,3,L07-3,1,0,0,0,2565,2565
470001,480000,1,L07-3,1,0,0,0,461,461
500001,510000,1,L07-3,1,0,0,0,227,227
520001,530000,1,L07-3,1,0,0,0,530,530
550001,560000,1,L07-3,1,0,0,0,1823,1823
560001,570000,3,L07-3,1,0,0,0,3214,3214
580001,590000,2,L07-3,1,0,0,0,1276,1276
640001,650000,5,L07-3,1,0,0,0,6020,6020
660001,670000,1,L07-3,1,0,0,0,479,479
670001,680000,1,L07-3,1,0,0,0,2354,2354
710001,720000,9,L07-3,1,0,0,0,9797,9797
720001,730000,7,L07-3,1,0,0,0,8631,8631
730001,740000,2,L07-3,1,0,0,0,700,700
760001,770000,1,L07-3,1,0,0,0,662,662
770001,780000,1,L07-3,1,0,0,0,479,479
780001,790000,2,L07-3,1,0,0,0,1487,1487
790001,800000,2,L07-3,1,0,0,0,960,960
800001,810000,9,L07-3,1,0,0,0,6739,6739
810001,820000,7,L07-3,1,0,0,0,8619,8619
820001,830000,3,L07-3,1,0,0,0,4047,4047
830001,840000,1,L07-3,1,0,0,0,1717,1717
850001,860000,0,L07-3,1,1,0,0,0,3093
930001,940000,1,L07-3,1,0,0,0,974,974
960001,970000,6,L07-3,1,0,0,0,5458,5458
970001,980000,3,L07-3,1,0,0,0,3090,3090
1010001,1020000,1,L07-3,1,0,0,0,113,113
1020001,1030000,1,L07-3,1,0,0,0,1929,1929
1030001,1040000,2,L07-3,1,0,0,0,1606,1606
1070001,1080000,0,L07-3,1,1,0,0,0,3092
1080001,1090000,3,L07-3,1,0,0,0,2973,2973
1090001,1100000,1,L07-3,1,0,0,0,76,76
1160001,1170000,2,L07-3,1,0,0,0,2216,2216
1170001,1180000,5,L07-3,1,0,0,0,5632,5632
1190001,1200000,2,L07-3,1,0,0,0,1622,1622
1200001,1210000,1,L07-3,1,0,0,0,1664,1664
1210001,1220000,1,L07-3,1,0,0,0,530,530
1280001,1290000,0,L07-3,1,1,0,0,0,3094
1300001,1310000,0,L07-3,1,1,1,0,0,3092
1420001,1430000,1,L07-3,1,0,0,0,218,218
1430001,1440000,3,L07-3,1,0,0,0,5895,5895
1460001,1470000,4,L07-3,1,0,0,0,4439,4439
1470001,1480000,4,L07-3,1,0,0,0,7171,7171
1480001,1490000,1,L07-3,1,0,1,0,1400,1400
1510001,1520000,1,L07-3,1,0,0,0,518,518
1530001,1540000,1,L07-3,1,0,0,0,87,87
1540001,1550000,0,L07-3,1,0,1,1,0,0
1600001,1610000,2,L07-3,1,0,0,0,2619,2619
1610001,1620000,5,L07-3,1,0,0,0,4320,4320
1620001,1630000,2,L07-3,1,0,0,0,1642,1642
1640001,1650000,3,L07-3,1,0,0,0,3137,3137
1660001,1670000,1,L07-3,1,0,0,0,1105,1105
1690001,1700000,1,L07-3,1,0,0,0,285,285
1700001,1710000,8,L07-3,1,0,0,0,5941,5941
1710001,1720000,1,L07-3,1,0,0,0,804,804
1770001,1780000,2,L07-3,1,0,0,0,3187,3187
1790001,1800000,1,L07-3,1,0,0,0,788,788
1850001,1860000,0,L07-3,1,1,0,0,0,3093
2010001,2020000,1,L07-3,1,0,0,0,1274,1274
2040001,2050000,1,L07-3,1,0,0,0,641,641
2090001,2100000,4,L07-3,1,0,0,0,3939,3939
2100001,2110000,2,L07-3,1,0,0,0,2257,2257
2110001,2120000,0,L07-3,1,1,0,0,0,1782
2120001,2130000,1,L07-3,1,1,1,0,827,2139
2140001,2150000,0,L07-3,1,1,0,0,0,3093
2160001,2170000,1,L07-3,1,0,0,0,995,995
2190001,2200000,1,L07-3,1,0,0,0,695,695
2250001,2260000,1,L07-3,1,0,0,0,1771,1771
2260001,2270000,1,L07-3,1,0,0,0,1733,1733
2270001,2280000,3,L07-3,1,0,0,0,212,212
2280001,2290000,1,L07-3,1,0,0,0,495,495
2340001,2350000,0,L07-3,1,1,1,0,0,3093
2390001,2400000,1,L07-3,1,0,0,0,2033,2033
2430001,2440000,0,L07-3,1,1,0,0,0,3091
2440001,2450000,1,L07-3,1,0,0,0,668,668
2480001,2490000,1,L07-3,1,0,0,0,990,990
2490001,2500000,1,L07-3,1,0,0,0,770,770
2530001,2540000,1,L07-3,1,0,0,0,2360,2360
2540001,2550000,3,L07-3,1,0,0,0,3682,3682
2630001,2640000,2,L07-3,1,0,0,0,2182,2182
2640001,2650000,1,L07-3,1,0,0,0,1220,1220
2700001,2710000,1,L07-3,1,0,0,0,1415,1415
2710001,2720000,2,L07-3,1,0,0,0,3000,3000
2760001,2770000,1,L07-3,1,0,0,0,1127,1127
2770001,2780000,1,L07-3,1,0,0,0,878,878
2790001,2800000,1,L07-3,1,0,0,0,746,746
2810001,2820000,3,L07-3,1,0,0,0,3864,3864
2830001,2840000,1,L07-3,1,0,0,0,469,469
2840001,2850000,1,L07-3,1,0,0,0,334,334
2870001,2880000,2,L07-3,1,0,0,0,1285,1285
2880001,2890000,1,L07-3,1,0,0,0,974,974
2890001,2900000,1,L07-3,1,0,0,0,1188,1188
2900001,2910000,1,L07-3,1,0,0,0,167,167
2910001,2920000,1,L07-3,1,0,0,0,737,737
2920001,2930000,6,L07-3,1,0,0,0,4194,4194
2950001,2960000,2,L07-3,1,0,0,0,139,139
2960001,2970000,2,L07-3,1,0,0,0,2767,2767
2980001,2990000,0,L07-3,1,1,0,0,0,3092
3010001,3020000,3,L07-3,1,1,1,0,1499,2158
3020001,3030000,0,L07-3,1,1,0,0,0,2434
3040001,3050000,2,L07-3,1,0,0,0,2935,2935
3090001,3100000,1,L07-3,1,0,0,0,119,119
3100001,3110000,1,L07-3,1,0,0,0,756,756
3160001,3170000,1,L07-3,1,0,0,0,1098,1098
3200001,3210000,2,L07-3,1,0,0,0,2242,2242
3210001,3220000,1,L07-3,1,0,0,0,1154,1154
3220001,3230000,1,L07-3,1,0,0,0,416,416
3260001,3270000,2,L07-3,1,0,0,0,2604,2604
3270001,3280000,2,L07-3,1,0,0,0,2283,2283
3280001,3290000,1,L07-3,1,0,0,0,653,653
3290001,3300000,1,L07-3,1,0,0,0,613,613
3300001,3310000,4,L07-3,1,0,0,0,3403,3403
3310001,3320000,2,L07-3,1,0,0,0,2188,2188
3360001,3370000,1,L07-3,1,0,0,0,375,375
3410001,3420000,3,L07-3,1,0,0,0,4245,4245
3420001,3430000,3,L07-3,1,0,0,0,4443,4443
3430001,3440000,5,L07-3,1,0,0,0,3040,3040
3440001,3450000,4,L07-3,1,0,0,0,2147,2147
3460001,3470000,1,L07-3,1,0,0,0,181,181
3470001,3480000,3,L07-3,1,0,0,0,1706,1706
3490001,3500000,5,L07-3,1,0,0,0,4453,4453
3520001,3530000,3,L07-3,1,0,0,0,2027,2027
3530001,3540000,16,L07-3,1,0,0,0,7844,7844
3540001,3550000,14,L07-3,1,0,0,0,7476,7476
3550001,3560000,2,L07-3,1,0,0,0,529,529
3570001,3580000,0,L07-3,1,1,0,0,0,3093
3590001,3600000,1,L07-3,1,0,0,0,1004,1004
3600001,3610000,1,L07-3,1,0,0,0,2134,2134
3650001,3660000,1,L07-3,1,0,0,0,1103,1103
3670001,3680000,4,L07-3,1,0,0,0,4065,4065
3700001,3710000,0,L07-3,1,0,1,0,0,0
3720001,3730000,0,L07-3,1,0,1,0,0,0
3780001,3790000,2,L07-3,1,0,0,0,2962,2962
3790001,3800000,1,L07-3,1,1,0,0,18,2305
3800001,3810000,0,L07-3,1,1,0,0,0,805
3840001,3850000,1,L07-3,1,0,0,0,1019,1019
3860001,3870000,2,L07-3,1,0,0,0,1756,1756
3870001,3880000,3,L07-3,1,0,0,0,1892,1892
3880001,3890000,2,L07-3,1,0,0,0,2731,2731
3930001,3940000,1,L07-3,1,0,0,0,2414,2414
3940001,3950000,5,L07-3,1,0,0,0,4648,4648
20001,30000,1,L07-3,2,0,0,0,75,75
30001,40000,0,L07-3,2,1,0,0,0,3094
40001,50000,1,L07-3,2,0,0,0,1259,1259
50001,60000,2,L07-3,2,0,0,0,152,152
60001,70000,3,L07-3,2,0,1,1,1754,1754
110001,120000,1,L07-3,2,0,0,0,545,545
120001,130000,2,L07-3,2,0,0,0,3382,3382
190001,200000,1,L07-3,2,0,0,0,268,268
200001,210000,2,L07-3,2,0,0,0,2889,2889
240001,250000,2,L07-3,2,0,0,0,1450,1450
250001,260000,10,L07-3,2,0,0,0,5691,5691
260001,270000,2,L07-3,2,0,0,0,6847,6847
330001,340000,3,L07-3,2,0,0,0,3903,3903
340001,350000,1,L07-3,2,0,0,0,1415,1415
350001,360000,1,L07-3,2,0,0,0,536,536
440001,450000,2,L07-3,2,0,0,0,1939,1939
450001,460000,1,L07-3,2,0,0,0,566,566
460001,470000,3,L07-3,2,0,0,0,2565,2565
470001,480000,1,L07-3,2,0,0,0,461,461
500001,510000,1,L07-3,2,0,0,0,227,227
520001,530000,1,L07-3,2,0,0,0,530,530
550001,560000,1,L07-3,2,0,0,0,1785,1785
560001,570000,3,L07-3,2,0,0,0,3252,3252
580001,590000,2,L07-3,2,0,0,0,1276,1276
640001,650000,5,L07-3,2,0,0,0,6022,6022
660001,670000,1,L07-3,2,0,0,0,479,479
670001,680000,1,L07-3,2,0,0,0,2354,2354
710001,720000,9,L07-3,2,0,0,0,9751,9751
720001,730000,7,L07-3,2,0,0,0,8632,8632
730001,740000,2,L07-3,2,0,0,0,745,745
760001,770000,1,L07-3,2,0,0,0,662,662
770001,780000,1,L07-3,2,0,0,0,479,479
780001,790000,2,L07-3,2,0,0,0,1446,1446
790001,800000,2,L07-3,2,0,0,0,1002,1002
800001,810000,9,L07-3,2,0,0,0,6698,6698
810001,820000,7,L07-3,2,0,0,0,8620,8620
820001,830000,3,L07-3,2,0,0,0,4087,4087
830001,840000,1,L07-3,2,0,0,0,1718,1718
850001,860000,0,L07-3,2,1,0,0,0,3094
930001,940000,1,L07-3,2,0,0,0,974,974
960001,970000,6,L07-3,2,0,0,0,5410,5410
970001,980000,3,L07-3,2,0,0,0,3138,3138
1010001,1020000,1,L07-3,2,0,0,0,113,113
1020001,1030000,1,L07-3,2,0,0,0,1930,1930
1030001,1040000,2,L07-3,2,0,0,0,1606,1606
1070001,1080000,0,L07-3,2,1,0,0,0,3091
1080001,1090000,3,L07-3,2,0,0,0,2972,2972
1090001,1100000,1,L07-3,2,0,0,0,76,76
1160001,1170000,2,L07-3,2,0,0,0,2165,2165
1170001,1180000,5,L07-3,2,0,0,0,5682,5682
1190001,1200000,2,L07-3,2,0,0,0,1622,1622
1200001,1210000,1,L07-3,2,0,0,0,1664,1664
1210001,1220000,1,L07-3,2,0,0,0,530,530
1280001,1290000,0,L07-3,2,1,0,0,0,3092
1300001,1310000,0,L07-3,2,1,0,0,0,3093
1310001,1320000,3,L07-3,2,0,0,0,6459,6459
1320001,1330000,4,L07-3,2,0,0,0,5145,5145
1330001,1340000,1,L07-3,2,0,0,0,5,5
1350001,1360000,3,L07-3,2,0,0,0,5895,5895
1360001,1370000,1,L07-3,2,0,0,0,218,218
1480001,1490000,1,L07-3,2,1,0,0,1248,4341
1490001,1500000,1,L07-3,2,0,0,0,152,152
1510001,1520000,1,L07-3,2,0,0,0,518,518
1530001,1540000,1,L07-3,2,0,0,0,87,87
1540001,1550000,0,L07-3,2,1,0,0,0,3094
1610001,1620000,3,L07-3,2,0,0,0,5040,5040
1620001,1630000,5,L07-3,2,0,0,0,3541,3541
1640001,1650000,2,L07-3,2,0,0,0,1670,1670
1650001,1660000,2,L07-3,2,0,0,0,1467,1467
1660001,1670000,1,L07-3,2,0,0,0,1106,1106
1700001,1710000,4,L07-3,2,0,0,0,2547,2547
1710001,1720000,5,L07-3,2,0,0,0,4483,4483
1770001,1780000,1,L07-3,2,0,0,0,2597,2597
1780001,1790000,1,L07-3,2,0,0,0,590,590
1790001,1800000,1,L07-3,2,0,0,0,788,788
1860001,1870000,0,L07-3,2,1,0,0,0,3093
2020001,2030000,1,L07-3,2,0,0,0,1274,1274
2040001,2050000,1,L07-3,2,0,0,0,641,641
2100001,2110000,5,L07-3,2,0,0,0,6196,6196
2120001,2130000,1,L07-3,2,1,0,0,377,3471
2130001,2140000,1,L07-3,2,0,0,0,450,450
2150001,2160000,0,L07-3,2,1,0,0,0,3093
2170001,2180000,1,L07-3,2,0,0,0,995,995
2190001,2200000,1,L07-3,2,0,0,0,601,601
2200001,2210000,1,L07-3,2,0,0,0,94,94
2250001,2260000,1,L07-3,2,0,0,0,1772,1772
2260001,2270000,1,L07-3,2,0,0,0,1112,1112
2270001,2280000,1,L07-3,2,0,0,0,621,621
2280001,2290000,3,L07-3,2,0,0,0,707,707
2340001,2350000,0,L07-3,2,1,0,0,0,427
2350001,2360000,0,L07-3,2,1,0,0,0,2666
2400001,2410000,1,L07-3,2,0,0,0,2033,2033
2430001,2440000,0,L07-3,2,1,0,0,0,3094
2450001,2460000,1,L07-3,2,0,0,0,668,668
2490001,2500000,1,L07-3,2,0,0,0,1761,1761
2540001,2550000,2,L07-3,2,0,0,0,2674,2674
2550001,2560000,2,L07-3,2,0,0,0,3368,3368
2610001,2620000,0,L07-3,2,0,1,1,0,0
2630001,2640000,2,L07-3,2,0,0,0,2182,2182
2640001,2650000,1,L07-3,2,0,0,0,1220,1220
2700001,2710000,1,L07-3,2,0,0,0,1415,1415
2710001,2720000,2,L07-3,2,0,0,0,3001,3001
2770001,2780000,2,L07-3,2,0,0,0,1914,1914
2780001,2790000,1,L07-3,2,0,0,0,91,91
2790001,2800000,1,L07-3,2,0,0,0,746,746
2810001,2820000,2,L07-3,2,0,0,0,1844,1844
2820001,2830000,2,L07-3,2,0,0,0,2020,2020
2840001,2850000,1,L07-3,2,0,0,0,803,803
2880001,2890000,3,L07-3,2,0,0,0,2259,2259
2900001,2910000,1,L07-3,2,0,0,0,1355,1355
2910001,2920000,1,L07-3,2,0,0,0,737,737
2920001,2930000,4,L07-3,2,0,0,0,2723,2723
2930001,2940000,2,L07-3,2,0,0,0,1471,1471
2960001,2970000,3,L07-3,2,0,0,0,2907,2907
2980001,2990000,0,L07-3,2,1,0,0,0,1016
2990001,3000000,0,L07-3,2,1,0,0,0,2077
3010001,3020000,3,L07-3,2,0,0,0,1353,1353
3020001,3030000,1,L07-3,2,1,0,0,147,3240
3040001,3050000,2,L07-3,2,0,0,0,2935,2935
3100001,3110000,1,L07-3,2,0,0,0,875,875
3160001,3170000,1,L07-3,2,0,0,0,193,193
3170001,3180000,1,L07-3,2,0,0,0,905,905
3200001,3210000,2,L07-3,2,0,0,0,2242,2242
3220001,3230000,2,L07-3,2,0,0,0,1570,1570
3270001,3280000,2,L07-3,2,0,0,0,2995,2995
3280001,3290000,1,L07-3,2,0,0,0,1892,1892
3290001,3300000,1,L07-3,2,0,0,0,653,653
3300001,3310000,2,L07-3,2,0,0,0,1606,1606
3310001,3320000,3,L07-3,2,0,0,0,4599,4599
3370001,3380000,1,L07-3,2,0,0,0,375,375
3410001,3420000,2,L07-3,2,0,0,0,4159,4159
3420001,3430000,3,L07-3,2,0,0,0,3357,3357
3430001,3440000,5,L07-3,2,0,0,0,3969,3969
3440001,3450000,4,L07-3,2,0,0,0,2389,2389
3470001,3480000,3,L07-3,2,0,0,0,1887,1887
3490001,3500000,3,L07-3,2,0,0,0,2634,2634
3500001,3510000,2,L07-3,2,0,0,0,1819,1819
