Line,Gen,is_cluster_id,dir,read_name,sseqid,qstart,qend,sstart,send,length,evalue,bitscore,pident
L05-4,1,8,head,L05-4.1.8.dir,contig_1,1,299,412813,413111,299,2.17e-154,540.0,100.0
L05-4,1,8,head,L05-4.1.8.dir,contig_1,1,299,3214706,3214408,299,2.17e-154,540.0,100.0
L05-4,1,8,head,L05-4.1.8.dir,contig_1,33,166,3153347,3153477,134,2.83e-45,178.0,90.299
L05-4,1,8,tail,L05-4.1.8.tail,contig_1,1,299,3248691,3248989,299,2.17e-154,540.0,100.0
L05-4,2,0,head,L05-4.2.0.dir,contig_1,1,298,381636,381933,298,7.52e-154,538.0,100.0
L05-4,2,0,tail,L05-4.2.0.tail,contig_1,1,112,3801629,3801518,112,3.01e-13,72.5,74.107
L05-4,2,1,head,L05-4.2.1.dir,contig_1,1,299,3198879,3198581,299,2.15e-154,540.0,100.0
L05-4,2,1,head,L05-4.2.1.dir,contig_1,33,166,442994,442863,134,1.9e-47,186.0,91.045
L05-4,2,1,tail,L05-4.2.1.tail,contig_1,1,299,3195487,3195189,299,2.15e-154,540.0,100.0
L05-4,2,1,tail,L05-4.2.1.tail,contig_1,1,263,3801626,3801888,267,3.92e-18,88.7,67.416
L05-4,2,2,tail,L05-4.2.2.tail,contig_1,1,299,3038785,3038487,299,2.15e-154,540.0,100.0
L05-4,2,3,head,L05-4.2.3.dir,contig_1,1,299,2960322,2960024,299,2.15e-154,540.0,100.0
L05-4,2,3,tail,L05-4.2.3.tail,contig_1,1,299,2956929,2956631,299,2.15e-154,540.0,100.0
L05-4,2,4,tail,L05-4.2.4.tail,contig_1,1,299,2599571,2599273,299,2.15e-154,540.0,100.0
L05-4,2,5,head,L05-4.2.5.dir,contig_1,1,299,2373441,2373143,299,2.15e-154,540.0,100.0
L05-4,2,5,head,L05-4.2.5.dir,contig_1,2,211,1822062,1821853,211,8.080000000000001e-27,117.0,72.986
L05-4,2,5,tail,L05-4.2.5.tail,contig_1,1,299,2370049,2369751,299,2.15e-154,540.0,100.0
L05-4,2,6,head,L05-4.2.6.dir,contig_1,1,298,2184144,2183847,298,7.52e-154,538.0,100.0
L05-4,2,6,tail,L05-4.2.6.tail,contig_1,1,299,2183853,2183555,299,2.15e-154,540.0,100.0
L05-4,2,7,tail,L05-4.2.7.tail,contig_1,1,299,2132784,2132486,299,2.15e-154,540.0,100.0
L05-4,2,8,head,L05-4.2.8.dir,contig_1,1,299,1990938,1991236,299,2.15e-154,540.0,100.0
L05-4,2,8,tail,L05-4.2.8.tail,contig_1,1,299,1994329,1994627,299,2.15e-154,540.0,100.0
L05-4,2,8,tail,L05-4.2.8.tail,contig_1,1,299,2111969,2111671,299,2.15e-154,540.0,100.0
L05-4,2,9,tail,L05-4.2.9.tail,contig_1,1,299,1604885,1604586,300,3.1999999999999997e-152,534.0,99.667
L05-4,2,9,tail,L05-4.2.9.tail,contig_1,1,299,3127220,3127519,300,3.1999999999999997e-152,534.0,99.667
L05-4,2,9,tail,L05-4.2.9.tail,contig_1,1,299,3372294,3371995,300,3.1999999999999997e-152,534.0,99.667
L05-4,2,9,tail,L05-4.2.9.tail,contig_1,1,299,3788870,3788571,300,3.1999999999999997e-152,534.0,99.667
L05-4,2,10,head,L05-4.2.10.dir,contig_1,1,299,1597698,1597400,299,2.15e-154,540.0,100.0
L05-4,2,10,head,L05-4.2.10.dir,contig_1,1,299,3134407,3134705,299,2.15e-154,540.0,100.0
L05-4,2,10,head,L05-4.2.10.dir,contig_1,1,299,3365107,3364809,299,2.15e-154,540.0,100.0
L05-4,2,10,head,L05-4.2.10.dir,contig_1,1,299,3781683,3781385,299,2.15e-154,540.0,100.0
L05-4,2,10,head,L05-4.2.10.dir,contig_1,1,298,3719404,3719107,298,3.89e-151,529.0,99.329
L05-4,2,10,tail,L05-4.2.10.tail,contig_1,1,299,1887062,1886764,299,2.15e-154,540.0,100.0
L05-4,2,11,head,L05-4.2.11.dir,contig_1,1,299,1848869,1848571,299,2.15e-154,540.0,100.0
L05-4,2,11,tail,L05-4.2.11.tail,contig_1,1,299,1845478,1845180,299,2.15e-154,540.0,100.0
L05-4,2,11,tail,L05-4.2.11.tail,contig_1,103,299,3650601,3650797,198,1.2799999999999999e-30,130.0,75.253
L05-4,2,11,tail,L05-4.2.11.tail,contig_1,97,299,324726,324524,203,2.3100000000000002e-27,119.0,72.906
L05-4,2,12,head,L05-4.2.12.dir,contig_1,1,299,1296839,1296541,299,2.15e-154,540.0,100.0
L05-4,2,12,tail,L05-4.2.12.tail,contig_1,1,299,1293446,1293148,299,2.15e-154,540.0,100.0
L05-4,2,13,head,L05-4.2.13.dir,contig_1,1,299,1257395,1257097,299,2.15e-154,540.0,100.0
L05-4,2,13,tail,L05-4.2.13.tail,contig_1,1,299,1254002,1253704,299,2.15e-154,540.0,100.0
L05-4,2,14,head,L05-4.2.14.dir,contig_1,1,299,948221,947923,299,2.15e-154,540.0,100.0
L05-4,2,14,tail,L05-4.2.14.tail,contig_1,1,299,944830,944532,299,2.15e-154,540.0,100.0
L05-4,2,15,head,L05-4.2.15.dir,contig_1,1,299,863070,862773,299,1.12e-151,532.0,99.666
L05-4,2,15,tail,L05-4.2.15.tail,contig_1,1,299,859678,859380,299,2.15e-154,540.0,100.0
L05-4,2,15,tail,L05-4.2.15.tail,contig_1,169,247,851507,851429,79,5.810000000000001e-35,143.0,100.0
L05-4,2,15,tail,L05-4.2.15.tail,contig_1,170,247,21202,21125,78,2.0299999999999997e-34,141.0,100.0
L05-4,2,16,head,L05-4.2.16.dir,contig_1,1,299,648142,647844,299,2.15e-154,540.0,100.0
L05-4,2,16,tail,L05-4.2.16.tail,contig_1,1,299,644750,644452,299,2.15e-154,540.0,100.0
L05-4,2,17,head,L05-4.2.17.dir,contig_1,1,298,382222,381925,298,7.52e-154,538.0,100.0
L05-4,2,17,tail,L05-4.2.17.tail,contig_1,1,299,3198584,3198882,299,2.15e-154,540.0,100.0
L05-4,2,17,tail,L05-4.2.17.tail,contig_1,131,264,442863,442994,134,1.9e-47,186.0,91.045
L05-4,2,18,head,L05-4.2.18.dir,contig_1,185,297,3801518,3801630,113,1.05e-12,69.8,73.451
L05-4,2,18,tail,L05-4.2.18.tail,contig_1,148,299,3231786,3231937,152,1.3599999999999999e-74,275.0,100.0
L05-4,2,19,head,L05-4.2.19.dir,contig_1,31,298,1029217,1028950,269,3.21e-57,217.0,78.439
L05-4,2,19,head,L05-4.2.19.dir,contig_1,31,297,3716080,3716346,268,1.12e-37,152.0,73.134
L05-4,2,19,head,L05-4.2.19.dir,contig_1,29,297,2785453,2785718,269,2.3100000000000002e-27,119.0,69.888
L05-4,2,19,tail,L05-4.2.19.tail,contig_1,1,299,3501413,3501711,299,2.15e-154,540.0,100.0
L06-1,1,0,head,L06-1.1.0.dir,contig_1,1,299,451737,452035,299,2.18e-154,540.0,100.0
L06-1,1,0,tail,L06-1.1.0.tail,contig_1,1,299,455130,455428,299,2.18e-154,540.0,100.0
L06-1,1,1,head,L06-1.1.1.dir,contig_1,1,299,517320,517022,299,2.18e-154,540.0,100.0
L06-1,1,1,tail,L06-1.1.1.tail,contig_1,1,299,901819,902117,299,2.18e-154,540.0,100.0
L06-1,1,2,head,L06-1.1.2.dir,contig_1,1,299,1289850,1290148,299,2.18e-154,540.0,100.0
L06-1,1,2,tail,L06-1.1.2.tail,contig_1,1,299,1293243,1293541,299,2.18e-154,540.0,100.0
L06-1,1,3,head,L06-1.1.3.dir,contig_1,1,299,1455248,1455546,299,2.18e-154,540.0,100.0
L06-1,1,3,tail,L06-1.1.3.tail,contig_1,1,299,1458640,1458938,299,2.18e-154,540.0,100.0
L06-1,1,4,head,L06-1.1.4.dir,contig_1,1,299,1674720,1675018,299,2.18e-154,540.0,100.0
L06-1,1,4,tail,L06-1.1.4.tail,contig_1,1,299,1678113,1678411,299,2.18e-154,540.0,100.0
L06-1,1,5,head,L06-1.1.5.dir,contig_1,1,299,2324604,2324902,299,2.18e-154,540.0,100.0
L06-1,1,5,tail,L06-1.1.5.tail,contig_1,1,299,2327997,2328295,299,2.18e-154,540.0,100.0
L06-1,1,6,head,L06-1.1.6.dir,contig_1,1,299,3423045,3423343,299,2.18e-154,540.0,100.0
L06-1,1,6,tail,L06-1.1.6.tail,contig_1,1,299,3426436,3426734,299,2.18e-154,540.0,100.0
L06-1,1,7,head,L06-1.1.7.dir,contig_1,1,299,3526506,3526804,299,2.18e-154,540.0,100.0
L06-1,1,7,tail,L06-1.1.7.tail,contig_1,1,299,3529898,3530196,299,2.18e-154,540.0,100.0
L06-1,1,8,head,L06-1.1.8.dir,contig_1,1,299,3545496,3545794,299,2.18e-154,540.0,100.0
L06-1,1,9,head,L06-1.1.9.dir,contig_1,1,299,3740944,3741242,299,2.18e-154,540.0,100.0
L06-1,1,9,tail,L06-1.1.9.tail,contig_1,1,299,3744336,3744634,299,2.18e-154,540.0,100.0
L06-1,2,0,tail,L06-1.2.0.tail,contig_1,1,299,311037,311335,299,2.18e-154,540.0,100.0
L06-1,2,1,head,L06-1.2.1.dir,contig_1,1,299,354900,354602,299,2.18e-154,540.0,100.0
L06-1,2,1,head,L06-1.2.1.dir,contig_1,179,292,1088892,1089005,114,4.82e-17,85.1,76.316
L06-1,2,2,head,L06-1.2.2.dir,contig_1,197,295,1089208,1089110,99,1.29e-11,67.1,74.747
L06-1,2,3,head,L06-1.2.3.dir,contig_1,1,299,434757,435055,299,2.18e-154,540.0,100.0
L06-1,2,3,tail,L06-1.2.3.tail,contig_1,1,299,438150,438448,299,2.18e-154,540.0,100.0
L06-1,2,4,head,L06-1.2.4.dir,contig_1,1,299,496655,496953,299,2.18e-154,540.0,100.0
L06-1,2,4,tail,L06-1.2.4.tail,contig_1,1,299,500048,500346,299,2.18e-154,540.0,100.0
L06-1,2,5,tail,L06-1.2.5.tail,contig_1,1,299,613014,613311,299,1.13e-151,532.0,99.666
L06-1,2,6,head,L06-1.2.6.dir,contig_1,1,299,882952,883250,299,2.18e-154,540.0,100.0
L06-1,2,6,tail,L06-1.2.6.tail,contig_1,1,299,886345,886643,299,2.18e-154,540.0,100.0
L06-1,2,7,head,L06-1.2.7.dir,contig_1,1,299,1277480,1277778,299,2.18e-154,540.0,100.0
L06-1,2,7,tail,L06-1.2.7.tail,contig_1,1,299,1280872,1281170,299,2.18e-154,540.0,100.0
L06-1,2,8,head,L06-1.2.8.dir,contig_1,1,299,1442873,1443171,299,2.18e-154,540.0,100.0
L06-1,2,8,tail,L06-1.2.8.tail,contig_1,1,299,1446266,1446564,299,2.18e-154,540.0,100.0
L06-1,2,9,head,L06-1.2.9.dir,contig_1,1,299,1665444,1665742,299,2.18e-154,540.0,100.0
L06-1,2,9,tail,L06-1.2.9.tail,contig_1,1,299,1668836,1669134,299,2.18e-154,540.0,100.0
L06-1,2,10,head,L06-1.2.10.dir,contig_1,1,299,2318420,2318717,299,1.13e-151,532.0,99.666
L06-1,2,10,tail,L06-1.2.10.tail,contig_1,1,299,2321812,2322110,299,2.18e-154,540.0,100.0
L06-1,2,11,head,L06-1.2.11.dir,contig_1,1,299,2438664,2438962,299,2.18e-154,540.0,100.0
L06-1,2,11,tail,L06-1.2.11.tail,contig_1,1,299,2442057,2442355,299,2.18e-154,540.0,100.0
L06-1,2,12,head,L06-1.2.12.dir,contig_1,1,299,2803219,2803517,299,2.18e-154,540.0,100.0
L06-1,2,12,tail,L06-1.2.12.tail,contig_1,1,299,2806612,2806910,299,2.18e-154,540.0,100.0
L06-1,2,13,head,L06-1.2.13.dir,contig_1,1,299,2970941,2971239,299,2.18e-154,540.0,100.0
L06-1,2,13,tail,L06-1.2.13.tail,contig_1,1,299,3424922,3424624,299,2.18e-154,540.0,100.0
L06-1,2,14,head,L06-1.2.14.dir,contig_1,1,299,3332839,3332541,299,2.18e-154,540.0,100.0
L06-1,2,14,tail,L06-1.2.14.tail,contig_1,1,299,3329447,3329149,299,2.18e-154,540.0,100.0
L06-1,2,15,tail,L06-1.2.15.tail,contig_1,1,299,3428020,3428318,299,2.18e-154,540.0,100.0
L06-1,2,16,head,L06-1.2.16.dir,contig_1,1,299,3528083,3528381,299,2.18e-154,540.0,100.0
L06-1,2,16,tail,L06-1.2.16.tail,contig_1,1,299,3531475,3531773,299,2.18e-154,540.0,100.0
L06-1,2,17,head,L06-1.2.17.dir,contig_1,1,299,3547072,3547370,299,2.18e-154,540.0,100.0
L06-1,2,17,tail,L06-1.2.17.tail,contig_1,1,299,3550465,3550763,299,2.18e-154,540.0,100.0
L06-1,2,18,head,L06-1.2.18.dir,contig_1,1,299,3742516,3742814,299,2.18e-154,540.0,100.0
L06-1,2,18,tail,L06-1.2.18.tail,contig_1,1,299,3745909,3746207,299,2.18e-154,540.0,100.0
L06-2,1,0,head,L06-2.1.0.dir,contig_1,1,299,431664,431962,299,2.18e-154,540.0,100.0
L06-2,1,0,tail,L06-2.1.0.tail,contig_1,1,299,435057,435355,299,2.18e-154,540.0,100.0
L06-2,1,1,head,L06-2.1.1.dir,contig_1,1,299,872588,872886,299,2.18e-154,540.0,100.0
L06-2,1,1,tail,L06-2.1.1.tail,contig_1,1,299,875981,876279,299,2.18e-154,540.0,100.0
L06-2,1,2,head,L06-2.1.2.dir,contig_1,1,299,1267114,1267412,299,2.18e-154,540.0,100.0
L06-2,1,2,tail,L06-2.1.2.tail,contig_1,1,299,1270506,1270804,299,2.18e-154,540.0,100.0
L06-2,1,3,head,L06-2.1.3.dir,contig_1,1,299,1435613,1435911,299,2.18e-154,540.0,100.0
L06-2,1,3,tail,L06-2.1.3.tail,contig_1,1,299,1439006,1439304,299,2.18e-154,540.0,100.0
L06-2,1,4,tail,L06-2.1.4.tail,contig_1,1,299,1660940,1661238,299,2.18e-154,540.0,100.0
L06-2,1,5,head,L06-2.1.5.dir,contig_1,1,299,2313342,2313640,299,2.18e-154,540.0,100.0
L06-2,1,6,head,L06-2.1.6.dir,contig_1,1,299,3409157,3409455,299,2.18e-154,540.0,100.0
L06-2,1,6,tail,L06-2.1.6.tail,contig_1,1,299,3412550,3412848,299,2.18e-154,540.0,100.0
L06-2,1,7,head,L06-2.1.7.dir,contig_1,1,299,3512616,3512914,299,2.18e-154,540.0,100.0
L06-2,1,7,tail,L06-2.1.7.tail,contig_1,1,299,3516009,3516307,299,2.18e-154,540.0,100.0
L06-2,1,8,head,L06-2.1.8.dir,contig_1,1,299,3531605,3531903,299,2.18e-154,540.0,100.0
L06-2,1,9,head,L06-2.1.9.dir,contig_1,1,299,3738734,3739032,299,2.18e-154,540.0,100.0
L06-2,1,9,tail,L06-2.1.9.tail,contig_1,1,299,3742125,3742423,299,2.18e-154,540.0,100.0
L06-2,2,0,head,L06-2.2.0.dir,contig_1,1,299,76458,76756,299,2.17e-154,540.0,100.0
L06-2,2,0,tail,L06-2.2.0.tail,contig_1,1,299,79849,80147,299,2.17e-154,540.0,100.0
L06-2,2,1,head,L06-2.2.1.dir,contig_1,1,299,434763,435061,299,2.17e-154,540.0,100.0
L06-2,2,1,tail,L06-2.2.1.tail,contig_1,1,299,438155,438453,299,2.17e-154,540.0,100.0
L06-2,2,2,tail,L06-2.2.2.tail,contig_1,1,299,872716,873014,299,2.17e-154,540.0,100.0
L06-2,2,3,tail,L06-2.2.3.tail,contig_1,1,299,1369186,1368888,299,2.17e-154,540.0,100.0
L06-2,2,4,head,L06-2.2.4.dir,contig_1,1,299,1334043,1333745,299,2.17e-154,540.0,100.0
L06-2,2,4,tail,L06-2.2.4.tail,contig_1,1,299,1207024,1207322,299,2.17e-154,540.0,100.0
L06-2,2,4,tail,L06-2.2.4.tail,contig_1,1,299,1330651,1330353,299,2.17e-154,540.0,100.0
L06-2,2,5,head,L06-2.2.5.dir,contig_1,1,299,1221417,1221715,299,2.17e-154,540.0,100.0
L06-2,2,5,head,L06-2.2.5.dir,contig_1,1,299,1316258,1315960,299,2.17e-154,540.0,100.0
L06-2,2,5,tail,L06-2.2.5.tail,contig_1,1,299,1224809,1225107,299,2.17e-154,540.0,100.0
L06-2,2,6,head,L06-2.2.6.dir,contig_1,1,299,1431553,1431851,299,2.17e-154,540.0,100.0
L06-2,2,6,tail,L06-2.2.6.tail,contig_1,1,299,1434945,1435243,299,2.17e-154,540.0,100.0
L06-2,2,7,head,L06-2.2.7.dir,contig_1,1,299,1639446,1639744,299,2.17e-154,540.0,100.0
L06-2,2,7,tail,L06-2.2.7.tail,contig_1,1,299,1642839,1643137,299,2.17e-154,540.0,100.0
L06-2,2,8,head,L06-2.2.8.dir,contig_1,1,299,1653495,1653793,299,2.17e-154,540.0,100.0
L06-2,2,8,tail,L06-2.2.8.tail,contig_1,1,299,1656887,1657185,299,2.17e-154,540.0,100.0
L06-2,2,9,head,L06-2.2.9.dir,contig_1,1,299,1879836,1880134,299,2.17e-154,540.0,100.0
L06-2,2,9,tail,L06-2.2.9.tail,contig_1,1,299,1883227,1883525,299,2.17e-154,540.0,100.0
L06-2,2,10,head,L06-2.2.10.dir,contig_1,1,299,2084777,2085075,299,2.17e-154,540.0,100.0
L06-2,2,11,head,L06-2.2.11.dir,contig_1,1,299,2309954,2310252,299,2.17e-154,540.0,100.0
L06-2,2,11,tail,L06-2.2.11.tail,contig_1,1,299,2313346,2313644,299,2.17e-154,540.0,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1,299,2446337,2446635,299,2.17e-154,540.0,100.0
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,1,299,2449729,2450027,299,2.17e-154,540.0,100.0
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,166,269,521806,521703,104,3.04e-13,71.6,75.0
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,163,279,9322,9206,117,3.7e-12,68.0,72.65
L06-2,2,13,head,L06-2.2.13.dir,contig_1,1,299,2596598,2596896,299,2.17e-154,540.0,100.0
L06-2,2,13,tail,L06-2.2.13.tail,contig_1,1,299,2599991,2600289,299,2.17e-154,540.0,100.0
L06-2,2,14,head,L06-2.2.14.dir,contig_1,1,299,2940616,2940318,299,2.17e-154,540.0,100.0
L06-2,2,14,tail,L06-2.2.14.tail,contig_1,1,299,3018002,3018300,299,2.17e-154,540.0,100.0
L06-2,2,15,head,L06-2.2.15.dir,contig_1,1,299,3148700,3148998,299,2.17e-154,540.0,100.0
L06-2,2,16,head,L06-2.2.16.dir,contig_1,1,299,3253746,3254044,299,2.17e-154,540.0,100.0
L06-2,2,16,tail,L06-2.2.16.tail,contig_1,1,299,3257138,3257436,299,2.17e-154,540.0,100.0
L06-2,2,17,head,L06-2.2.17.dir,contig_1,1,299,3404727,3405025,299,2.17e-154,540.0,100.0
L06-2,2,17,tail,L06-2.2.17.tail,contig_1,1,299,3408119,3408417,299,2.17e-154,540.0,100.0
L06-2,2,18,head,L06-2.2.18.dir,contig_1,1,299,3508185,3508483,299,2.17e-154,540.0,100.0
L06-2,2,18,tail,L06-2.2.18.tail,contig_1,1,299,3511577,3511875,299,2.17e-154,540.0,100.0
L06-2,2,19,head,L06-2.2.19.dir,contig_1,1,299,3527174,3527472,299,2.17e-154,540.0,100.0
L06-2,2,19,tail,L06-2.2.19.tail,contig_1,1,299,3530566,3530864,299,2.17e-154,540.0,100.0
L06-2,2,20,head,L06-2.2.20.dir,contig_1,1,299,3554638,3554936,299,2.17e-154,540.0,100.0
L06-2,2,20,tail,L06-2.2.20.tail,contig_1,1,299,3558031,3558329,299,2.17e-154,540.0,100.0
L06-2,2,21,head,L06-2.2.21.dir,contig_1,1,299,3601635,3601933,299,2.17e-154,540.0,100.0
L06-2,2,21,tail,L06-2.2.21.tail,contig_1,1,299,3605026,3605324,299,2.17e-154,540.0,100.0
L06-2,2,22,head,L06-2.2.22.dir,contig_1,1,299,3734309,3734607,299,2.17e-154,540.0,100.0
L06-2,2,22,tail,L06-2.2.22.tail,contig_1,1,299,3737701,3737999,299,2.17e-154,540.0,100.0
L06-2,2,23,head,L06-2.2.23.dir,contig_1,1,299,3772793,3773091,299,2.17e-154,540.0,100.0
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1,299,3776185,3776483,299,2.17e-154,540.0,100.0
L06-2,2,24,head,L06-2.2.24.dir,contig_1,1,299,3955705,3956003,299,2.17e-154,540.0,100.0
L06-2,2,25,tail,L06-2.2.25.tail,contig_1,1,299,3962199,3962497,299,2.17e-154,540.0,100.0
L06-3,1,0,head,L06-3.1.0.dir,contig_1,1,299,445662,445960,299,2.15e-154,540.0,100.0
L06-3,1,0,tail,L06-3.1.0.tail,contig_1,1,299,449054,449352,299,2.15e-154,540.0,100.0
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,1,299,3119236,3118938,299,2.15e-154,540.0,100.0
L06-3,1,2,head,L06-3.1.2.dir,contig_1,1,299,2731214,2730916,299,2.15e-154,540.0,100.0
L06-3,1,2,tail,L06-3.1.2.tail,contig_1,1,299,2727822,2727524,299,2.15e-154,540.0,100.0
L06-3,1,3,head,L06-3.1.3.dir,contig_1,1,299,2565815,2565517,299,2.15e-154,540.0,100.0
L06-3,1,3,tail,L06-3.1.3.tail,contig_1,1,299,2562422,2562124,299,9.15e-153,535.0,99.666
L06-3,1,4,head,L06-3.1.4.dir,contig_1,1,299,2354703,2354405,299,2.15e-154,540.0,100.0
L06-3,1,4,tail,L06-3.1.4.tail,contig_1,1,299,2351313,2351016,299,1.11e-151,532.0,99.666
L06-3,1,5,tail,L06-3.1.5.tail,contig_1,1,299,1713377,1713079,299,2.15e-154,540.0,100.0
L06-3,1,6,tail,L06-3.1.6.tail,contig_1,1,299,3377441,3377739,299,2.15e-154,540.0,100.0
L06-3,1,7,head,L06-3.1.7.dir,contig_1,1,299,3477506,3477804,299,2.15e-154,540.0,100.0
L06-3,1,7,tail,L06-3.1.7.tail,contig_1,1,299,3480899,3481197,299,2.15e-154,540.0,100.0
L06-3,1,8,head,L06-3.1.8.dir,contig_1,1,299,3496496,3496794,299,2.15e-154,540.0,100.0
L06-3,1,9,head,L06-3.1.9.dir,contig_1,1,299,3697366,3697664,299,2.15e-154,540.0,100.0
L06-3,1,9,tail,L06-3.1.9.tail,contig_1,1,299,3700758,3701056,299,2.15e-154,540.0,100.0
L06-3,2,0,head,L06-3.2.0.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,397856,398154,299,2.26e-154,540.0,100.0
L06-3,2,1,head,L06-3.2.1.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,407444,407742,299,2.26e-154,540.0,100.0
L06-3,2,1,tail,L06-3.2.1.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,410837,411135,299,2.26e-154,540.0,100.0
L06-3,2,2,head,L06-3.2.2.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,298,852903,853200,298,7.88e-154,538.0,100.0
L06-3,2,2,tail,L06-3.2.2.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,856999,857297,299,2.26e-154,540.0,100.0
L06-3,2,3,head,L06-3.2.3.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,975213,975511,299,2.26e-154,540.0,100.0
L06-3,2,3,tail,L06-3.2.3.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,978606,978904,299,2.26e-154,540.0,100.0
L06-3,2,4,head,L06-3.2.4.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,105,1684815,1684919,105,4.68e-49,190.0,100.0
L06-3,2,4,tail,L06-3.2.4.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1298322,1298620,299,2.26e-154,540.0,100.0
L06-3,2,4,tail,L06-3.2.4.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1688006,1688304,299,2.26e-154,540.0,100.0
L06-3,2,5,head,L06-3.2.5.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1423655,1423953,299,2.26e-154,540.0,100.0
L06-3,2,5,head,L06-3.2.5.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1813339,1813637,299,2.26e-154,540.0,100.0
L06-3,2,5,tail,L06-3.2.5.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1423946,1424244,299,2.26e-154,540.0,100.0
L06-3,2,5,tail,L06-3.2.5.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1813630,1813928,299,2.26e-154,540.0,100.0
L06-3,2,6,head,L06-3.2.6.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1462887,1463185,299,2.26e-154,540.0,100.0
L06-3,2,6,head,L06-3.2.6.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1852571,1852869,299,2.26e-154,540.0,100.0
L06-3,2,6,tail,L06-3.2.6.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1466280,1466578,299,2.26e-154,540.0,100.0
L06-3,2,6,tail,L06-3.2.6.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1855964,1856262,299,2.26e-154,540.0,100.0
L06-3,2,7,head,L06-3.2.7.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1526995,1527293,299,2.26e-154,540.0,100.0
L06-3,2,7,head,L06-3.2.7.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,1916679,1916977,299,2.26e-154,540.0,100.0
L06-3,2,8,head,L06-3.2.8.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2050139,2050437,299,2.26e-154,540.0,100.0
L06-3,2,8,tail,L06-3.2.8.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2053532,2053830,299,2.26e-154,540.0,100.0
L06-3,2,9,head,L06-3.2.9.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2349173,2349471,299,2.26e-154,540.0,100.0
L06-3,2,9,tail,L06-3.2.9.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2352565,2352863,299,2.26e-154,540.0,100.0
L06-3,2,10,head,L06-3.2.10.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2553140,2553439,300,3.35e-152,534.0,99.667
L06-3,2,10,tail,L06-3.2.10.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",192,299,2556531,2556638,108,1.1e-50,196.0,100.0
L06-3,2,11,head,L06-3.2.11.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2622654,2622952,299,2.26e-154,540.0,100.0
L06-3,2,11,tail,L06-3.2.11.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2626046,2626344,299,2.26e-154,540.0,100.0
L06-3,2,12,head,L06-3.2.12.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2764051,2764349,299,9.6e-153,535.0,99.666
L06-3,2,12,tail,L06-3.2.12.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2767444,2767742,299,2.26e-154,540.0,100.0
L06-3,2,13,head,L06-3.2.13.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2929441,2929739,299,2.26e-154,540.0,100.0
L06-3,2,13,tail,L06-3.2.13.tail,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,2932833,2933131,299,2.26e-154,540.0,100.0
L06-3,2,14,head,L06-3.2.14.dir,"edge_2+,edge_3+,edge_2_copy+,edge_4+(circular)",1,299,3320846,3321144,299,2.26e-154,540.0,100.0
