Line,Gen,is_cluster_id,dir,read_name,sseqid,qstart,qend,sstart,send,length,evalue,bitscore,pident
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,928694,928557,152,5.54e-22,104.0,75.658
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,910905,911039,151,5.54e-22,104.0,74.172
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1824,622189,622085,105,1.9300000000000003e-21,103.0,83.81
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,910804,910938,152,1.9300000000000003e-21,103.0,74.342
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1873,284979,284894,86,1.9300000000000003e-21,102.0,86.047
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1699,1872,1026160,1026002,176,6.750000000000001e-21,101.0,74.432
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,1026237,1026103,151,2.35e-20,99.6,76.159
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1775,1870,3260217,3260124,96,2.35e-20,99.6,84.375
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1792,1872,392152,392231,81,2.35e-20,98.7,87.654
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1873,913395,913261,153,8.22e-20,96.9,75.163
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1872,589519,589433,87,2.87e-19,96.0,85.057
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,911006,911140,150,2.87e-19,96.0,73.333
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1873,301956,301878,86,2.87e-19,95.1,83.721
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,853756,853622,151,2.87e-19,95.1,74.834
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1872,2555345,2555423,86,2.87e-19,95.1,83.721
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1875,875631,875760,154,1e-18,94.2,74.026
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1699,1872,875794,875943,174,1e-18,93.3,72.989
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1879,116979,116889,92,3.49e-18,92.4,83.696
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,351837,351758,87,3.49e-18,92.4,82.759
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1876,852962,852875,88,3.49e-18,92.4,82.955
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1699,1872,875701,875850,175,3.49e-18,92.4,72.571
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1875,1260206,1260287,89,3.49e-18,91.5,82.022
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1874,1363972,1363894,86,1.22e-17,90.6,83.721
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1825,58470,58574,105,4.26e-17,88.7,80.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1879,722969,722879,92,4.26e-17,87.8,82.609
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1875,1018949,1018862,88,4.26e-17,87.8,81.818
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2524978,2525061,85,4.26e-17,87.8,83.529
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,3316728,3316852,150,1.49e-16,86.9,72.667
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1792,1873,3344885,3344970,87,1.49e-16,86.9,83.908
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1872,160857,160779,86,1.49e-16,86.0,81.395
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1869,315903,315782,147,1.49e-16,86.0,71.429
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,526708,526624,86,1.49e-16,86.0,83.721
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,1382880,1382791,91,5.19e-16,84.2,81.319
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1872,3195119,3195034,86,5.19e-16,84.2,81.395
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1725,1827,362396,362289,108,1.81e-15,83.3,78.704
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1873,2754674,2754762,90,1.81e-15,83.3,82.222
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1725,1829,581521,581427,105,1.81e-15,82.4,77.143
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1725,1872,849682,849550,149,1.81e-15,82.4,71.141
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1725,1873,3344938,3345070,154,6.32e-15,81.5,71.429
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1790,1880,362779,362696,92,6.32e-15,80.6,79.348
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1802,478596,478678,84,6.32e-15,80.6,83.333
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1792,1872,2779543,2779464,81,6.32e-15,80.6,82.716
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,143383,143464,82,2.21e-14,79.7,84.146
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,1544641,1544560,82,2.21e-14,79.7,82.927
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,2870694,2870613,82,2.21e-14,79.7,82.927
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,3222644,3222725,82,2.21e-14,79.7,84.146
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,3942688,3942769,82,2.21e-14,79.7,82.927
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,1189934,1189853,83,2.21e-14,78.8,83.133
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,1538596,1538683,89,2.21e-14,78.8,82.022
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1875,169969,170056,89,7.7e-14,77.9,80.899
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,3503450,3503574,150,7.7e-14,77.9,71.333
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1875,607962,608044,89,7.7e-14,77.0,78.652
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1824,608008,608103,103,7.7e-14,77.0,76.699
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1872,890643,890561,84,7.7e-14,77.0,80.952
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1837,1883,1189936,1189890,47,7.7e-14,77.0,95.745
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1872,3503267,3503392,150,7.7e-14,77.0,71.333
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2512879,2512789,91,2.69e-13,76.1,78.022
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2513105,2513015,91,2.69e-13,76.1,78.022
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,1255009,1254928,82,2.69e-13,75.2,82.927
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1878,2268675,2268715,41,2.69e-13,75.2,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,2268676,2268757,82,2.69e-13,75.2,82.927
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1789,1883,3783241,3783146,97,2.69e-13,75.2,78.351
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,161041,160962,87,9.38e-13,74.3,78.161
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,161133,161054,87,9.38e-13,74.3,78.161
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1725,1872,3503361,3503483,148,9.38e-13,74.3,70.946
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1837,1879,3942686,3942728,43,9.38e-13,74.3,97.674
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,1181426,1181507,84,9.38e-13,73.4,80.952
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1837,1876,1197363,1197324,40,9.38e-13,73.4,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1877,2131880,2131919,40,9.38e-13,73.4,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1877,2870695,2870656,40,9.38e-13,73.4,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1720,1825,3368798,3368904,107,9.38e-13,73.4,75.701
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,3701864,3701782,83,9.38e-13,73.4,80.723
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1879,603718,603677,42,3.27e-12,72.5,97.619
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1879,1181425,1181466,42,3.27e-12,72.5,97.619
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1780,2131881,2131939,59,3.27e-12,72.5,88.136
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1879,3075466,3075507,42,3.27e-12,72.5,97.619
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1886,204248,204296,49,3.27e-12,71.6,91.837
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1886,478595,478643,49,3.27e-12,71.6,91.837
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1886,622190,622142,49,3.27e-12,71.6,91.837
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1876,1093405,1093367,39,3.27e-12,71.6,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1876,2499445,2499407,39,3.27e-12,71.6,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2512653,2512563,91,3.27e-12,71.6,76.923
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2512766,2512676,91,3.27e-12,71.6,76.923
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2512992,2512902,91,3.27e-12,71.6,76.923
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1828,3103569,3103469,110,3.27e-12,71.6,79.091
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1876,3222643,3222681,39,3.27e-12,71.6,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1886,3383400,3383352,49,3.27e-12,71.6,91.837
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1828,3780847,3780948,109,3.27e-12,71.6,77.982
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,204249,204330,82,1.14e-11,70.7,80.488
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1878,311676,311636,41,1.14e-11,70.7,97.561
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1788,1872,2386236,2386313,85,1.14e-11,70.7,77.647
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1801,3447136,3447217,82,1.14e-11,70.7,80.488
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1878,3748003,3747963,41,1.14e-11,70.7,97.561
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1875,143382,143419,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1873,160949,160870,87,1.14e-11,69.8,77.011
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1837,1874,570940,570903,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1875,1115338,1115301,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1875,1238305,1238268,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1787,1869,2992523,2992605,83,1.14e-11,69.8,78.313
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1875,3103570,3103533,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1875,3619881,3619844,38,1.14e-11,69.8,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1877,1544642,1544603,40,3.99e-11,68.9,97.5
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1837,175129,175018,119,3.99e-11,68.0,76.471
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1874,194411,194447,37,3.99e-11,68.0,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1879,1255010,1254969,42,3.99e-11,68.0,95.238
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1722,1801,2742843,2742761,83,3.99e-11,68.0,79.518
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1780,2900859,2900801,59,3.99e-11,68.0,86.441
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1838,1874,2900860,2900824,37,3.99e-11,68.0,100.0
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1780,3383399,3383341,59,3.99e-11,68.0,86.441
L06-2,2,12,head,L06-2.2.12.dir,contig_1,1723,1780,3748002,3747944,59,3.99e-11,68.0,86.441
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,1,2999,2449729,2452727,2999,0.0,5409.0,100.0
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,811,1023,8683,8471,214,3.49e-18,91.5,70.093
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,166,269,521806,521703,104,3.27e-12,71.6,75.0
L06-2,2,12,tail,L06-2.2.12.tail,contig_1,163,279,9322,9206,117,3.99e-11,68.0,72.65
L06-2,2,13,head,L06-2.2.13.dir,contig_1,1,2999,2593896,2596896,3002,0.0,5382.0,99.867
L06-2,2,13,tail,L06-2.2.13.tail,contig_1,1,2999,2599991,2602989,2999,0.0,5405.0,99.967
L06-2,2,14,head,L06-2.2.14.dir,contig_1,1,2999,2943315,2940318,2999,0.0,5401.0,99.967
L06-2,2,14,tail,L06-2.2.14.tail,contig_1,1,2999,3018002,3021000,2999,0.0,5409.0,100.0
L06-2,2,15,head,L06-2.2.15.dir,contig_1,1,2999,3145999,3148998,3001,0.0,5388.0,99.9
L06-2,2,16,head,L06-2.2.16.dir,contig_1,1,2999,3251044,3254044,3001,0.0,5401.0,99.933
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2543,2674,2742879,2742729,151,2.51e-26,119.0,76.821
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2518,2676,1381683,1381854,178,1.2999999999999998e-23,110.0,73.034
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,750165,750020,146,1.59e-22,105.0,75.342
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,1093434,1093289,146,1.59e-22,105.0,75.342
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2555,2676,2731789,2731929,141,1.59e-22,105.0,74.468
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2531,2671,1007331,1007491,161,1.9300000000000003e-21,102.0,73.913
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2560,2674,2900879,2900746,134,1.9300000000000003e-21,102.0,75.373
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,3780817,3780962,146,6.750000000000001e-21,101.0,74.658
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,3447106,3447252,147,2.87e-19,95.1,73.469
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2551,2675,2499473,2499330,144,1e-18,93.3,72.917
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2546,2677,175163,175013,151,3.49e-18,92.4,72.848
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,539789,539924,136,3.49e-18,92.4,75.735
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2553,2676,3619907,3619773,135,3.49e-18,92.4,74.815
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2579,2675,875909,876005,98,1.22e-17,89.7,81.633
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2549,2676,1181395,1181541,147,1.22e-17,89.7,72.109
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2553,2676,1238331,1238190,143,4.26e-17,87.8,72.028
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,1544671,1544526,146,4.26e-17,87.8,71.918
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2551,2676,3670987,3670843,145,1.49e-16,86.0,71.724
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2577,2662,875628,875714,89,5.19e-16,85.1,82.022
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2613,2003472,2003409,64,5.19e-16,85.1,89.062
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,1280364,1280220,146,5.19e-16,84.2,71.918
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2550,2676,143353,143498,146,1.81e-15,83.3,71.918
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2579,2676,2958321,2958224,99,1.81e-15,82.4,79.798
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2579,2662,875723,875807,87,6.32e-15,81.5,81.609
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2579,2662,875816,875900,87,6.32e-15,81.5,81.609
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2578,2676,1255011,1254893,119,6.32e-15,80.6,73.95
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2578,2662,893356,893440,88,2.21e-14,79.7,82.955
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2578,2662,893556,893640,88,2.21e-14,79.7,82.955
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2560,2674,2131861,2131994,134,2.21e-14,79.7,71.642
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2549,2670,3103600,3103461,141,2.21e-14,79.7,71.631
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2541,2676,1469036,1469189,155,7.7e-14,77.9,70.323
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2554,2676,2047998,2047882,123,1.14e-11,70.7,73.984
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2551,2613,478567,478629,63,1.14e-11,69.8,84.127
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2560,2676,1889225,1889359,137,1.14e-11,69.8,70.073
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2560,2676,1889403,1889537,137,1.14e-11,69.8,70.073
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2545,2676,3165064,3165214,151,1.14e-11,69.8,69.536
L06-2,2,16,head,L06-2.2.16.dir,contig_1,2579,2658,1363930,1363855,80,3.99e-11,68.0,80.0
L06-2,2,16,tail,L06-2.2.16.tail,contig_1,1,2999,3257138,3260136,3000,0.0,5395.0,99.933
L06-2,2,17,head,L06-2.2.17.dir,contig_1,1,2999,3402029,3405025,2999,0.0,5393.0,99.933
L06-2,2,17,head,L06-2.2.17.dir,contig_1,1167,1370,1484717,1484920,204,5.19e-16,85.1,69.118
L06-2,2,17,head,L06-2.2.17.dir,contig_1,1198,1388,1070649,1070839,197,1.81e-15,83.3,70.051
L06-2,2,17,tail,L06-2.2.17.tail,contig_1,1,2999,3408119,3411118,3000,0.0,5403.0,99.967
L06-2,2,18,head,L06-2.2.18.dir,contig_1,1,2999,3505485,3508483,2999,0.0,5409.0,100.0
L06-2,2,18,tail,L06-2.2.18.tail,contig_1,1,2999,3511577,3514575,2999,0.0,5409.0,100.0
L06-2,2,19,head,L06-2.2.19.dir,contig_1,1,2999,3524474,3527472,2999,0.0,5409.0,100.0
L06-2,2,19,tail,L06-2.2.19.tail,contig_1,1,2999,3530566,3533564,2999,0.0,5409.0,100.0
L06-2,2,19,tail,L06-2.2.19.tail,contig_1,470,2969,1002873,1000330,2556,0.0,1448.0,72.77
L06-2,2,19,tail,L06-2.2.19.tail,contig_1,2479,2969,2775086,2775576,491,5.1699999999999996e-92,336.0,75.153
L06-2,2,19,tail,L06-2.2.19.tail,contig_1,1474,1712,2774081,2774319,239,1.22e-17,89.7,68.201
L06-2,2,20,head,L06-2.2.20.dir,contig_1,1,2999,3551938,3554936,2999,0.0,5409.0,100.0
L06-2,2,20,tail,L06-2.2.20.tail,contig_1,1,2999,3558031,3561029,2999,0.0,5409.0,100.0
L06-2,2,21,head,L06-2.2.21.dir,contig_1,1,2999,3598934,3601933,3000,0.0,5403.0,99.967
L06-2,2,21,tail,L06-2.2.21.tail,contig_1,1,2999,3605026,3608024,2999,0.0,5409.0,100.0
L06-2,2,22,head,L06-2.2.22.dir,contig_1,1,2999,3731609,3734607,2999,0.0,5409.0,100.0
L06-2,2,22,tail,L06-2.2.22.tail,contig_1,1,2999,3737701,3740699,2999,0.0,5409.0,100.0
L06-2,2,22,tail,L06-2.2.22.tail,contig_1,262,1765,1907814,1909317,1505,0.0,2464.0,96.412
L06-2,2,23,head,L06-2.2.23.dir,contig_1,1,2999,3770090,3773091,3002,0.0,5390.0,99.867
L06-2,2,23,head,L06-2.2.23.dir,contig_1,1591,1979,1702590,1702978,393,7.67e-90,329.0,79.898
L06-2,2,23,head,L06-2.2.23.dir,contig_1,1591,1980,1702055,1702444,395,3.97e-87,321.0,79.494
L06-2,2,23,head,L06-2.2.23.dir,contig_1,1591,1979,1703125,1703512,394,1.69e-85,315.0,79.442
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1,2999,3776185,3779183,2999,0.0,5409.0,100.0
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,854,1102,1738257,1738009,249,1.39e-29,130.0,71.486
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1973,2102,1290762,1290633,130,2.51e-26,118.0,80.0
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,856,1100,1291760,1291516,245,1.07e-24,113.0,70.204
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1971,2101,1737146,1737016,131,3.73e-24,111.0,78.626
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1974,2102,2488809,2488681,129,1.22e-17,89.7,75.194
L06-2,2,23,tail,L06-2.2.23.tail,contig_1,1989,2091,1895622,1895724,103,9.38e-13,74.3,75.728
L06-2,2,24,head,L06-2.2.24.dir,contig_1,1,2999,3953005,3956003,2999,0.0,5409.0,100.0
L06-2,2,24,head,L06-2.2.24.dir,contig_1,2400,2665,3422421,3422156,272,4.25e-36,150.0,72.794
L06-2,2,24,tail,L06-2.2.24.tail,contig_1,2120,2997,3908836,3907959,880,2.0600000000000002e-103,374.0,69.773
L06-2,2,25,head,L06-2.2.25.dir,contig_1,2561,2796,3421403,3421638,238,1.49e-16,86.9,68.487
L06-2,2,25,tail,L06-2.2.25.tail,contig_1,1,2999,3962199,3965197,2999,0.0,5405.0,99.967
L06-3,1,0,head,L06-3.1.0.dir,contig_1,1,2999,442962,445960,2999,0.0,5409.0,100.0
L06-3,1,0,tail,L06-3.1.0.tail,contig_1,1,2999,449054,452052,2999,0.0,5409.0,100.0
L06-3,1,1,head,L06-3.1.1.dir,contig_1,1,1349,883885,885233,1349,0.0,2434.0,100.0
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,1,2999,3119236,3116238,2999,0.0,5409.0,100.0
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2999,3116229,3116145,85,3.46e-37,154.0,100.0
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2999,3116136,3116052,85,7.62e-33,141.0,96.471
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2996,3116043,3115963,82,3.9499999999999996e-30,132.0,96.341
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,330,551,2934740,2934519,224,3.03e-25,115.0,71.875
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2910,2999,3098401,3098313,90,1.29e-23,110.0,87.778
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2910,2999,3098601,3098513,90,1.29e-23,110.0,87.778
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2997,3080948,3080859,90,1.57e-22,106.0,87.778
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2997,3081049,3080960,90,1.57e-22,106.0,87.778
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,3582943,3582843,101,1.57e-22,106.0,82.178
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2997,3080847,3080758,90,1.91e-21,102.0,86.667
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2997,3081150,3081061,90,1.91e-21,102.0,86.667
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2999,1047936,1047853,86,6.680000000000001e-21,100.0,87.209
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,941263,941370,108,2.33e-20,98.7,79.63
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2995,2699636,2699739,104,2.84e-19,96.0,77.885
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,2984581,2984473,110,2.84e-19,96.0,77.273
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,550710,550809,100,2.84e-19,95.1,82.0
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,403293,403358,66,9.92e-19,93.3,90.909
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,1171039,1171147,109,3.46e-18,92.4,78.899
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2910,2999,2898544,2898651,108,1.21e-17,90.6,76.852
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,3711067,3710960,108,1.21e-17,89.7,77.778
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,403093,403158,66,4.22e-17,88.7,89.394
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,403193,403258,66,4.22e-17,88.7,89.394
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,403393,403458,66,4.22e-17,88.7,89.394
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,403493,403558,66,4.22e-17,88.7,89.394
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2911,2999,1140876,1140982,107,4.22e-17,88.7,77.57
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2995,2761103,2761028,81,4.22e-17,88.7,83.951
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2911,2999,2802017,2802123,107,4.22e-17,88.7,78.505
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2911,2999,3359111,3359005,107,4.22e-17,88.7,77.57
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2996,761047,760942,106,1.47e-16,86.9,77.358
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2998,600167,600077,92,5.14e-16,85.1,82.609
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2915,2980,648045,647981,66,5.14e-16,85.1,89.394
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2913,2999,3223601,3223686,89,5.14e-16,85.1,82.022
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,1298889,1298997,109,1.79e-15,83.3,76.147
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,1879809,1879701,109,1.79e-15,83.3,77.064
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,2810537,2810429,109,1.79e-15,83.3,75.229
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2911,2996,3902638,3902741,104,1.79e-15,83.3,76.923
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2995,202195,202298,104,1.79e-15,82.4,76.923
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2996,489484,489589,106,1.79e-15,82.4,77.358
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2912,2999,3192618,3192723,106,1.79e-15,82.4,75.472
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2910,2999,1542287,1542394,108,6.26e-15,81.5,76.852
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,453643,453534,111,6.26e-15,80.6,74.775
L06-3,1,1,tail,L06-3.1.1.tail,contig_1,2909,2999,3029339,3029242,98,6.26e-15,80.6,79.592
